rank,molecule_chembl_id,pref_name,pred_pIC50,pred_active_prob,nn_tanimoto_to_potent,nn_potent_id,nn_potent_pIC50,ad_max_sim_to_train,in_domain,pains,consensus_score,first_approval,withdrawn_flag,clean_smiles
600,CHEMBL1200665,DIPHENOXYLATE HYDROCHLORIDE,5.558561709170924,0.33766666666666667,0.2413793103448276,CHEMBL4447760,7.767003889607846,0.24615384615384617,False,False,0.6634897360703813,1960.0,False,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
601,CHEMBL1208155,ELAGOLIX,5.853651952124675,0.399,0.2169811320754717,CHEMBL5814027,7.442492798094342,0.24096385542168675,False,False,0.6628613322161709,2018.0,False,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F
602,CHEMBL1096885,VALRUBICIN,6.330261732946853,0.5494,0.1984732824427481,CHEMBL4483789,7.440093374963888,0.23300970873786409,False,True,0.6625471302890658,1998.0,False,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
603,CHEMBL1201764,FESOTERODINE,6.010080550629819,0.228,0.20987654320987653,CHEMBL5752328,8.301029995663981,0.2361111111111111,False,False,0.6620234604105572,2007.0,False,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1
604,CHEMBL914,FEXOFENADINE,5.883991748927905,0.2765714285714286,0.21428571428571427,CHEMBL4778760,8.154901959985743,0.25,False,False,0.6618139924591537,1996.0,False,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
605,CHEMBL539423,SPARSENTAN,6.076666316532289,0.44566666666666666,0.20689655172413793,CHEMBL5802952,8.22767829327708,0.22105263157894736,False,False,0.6616045245077503,2023.0,False,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1
606,CHEMBL423,BETAXOLOL,6.366554224082268,0.3292878787878788,0.19718309859154928,CHEMBL5787255,7.809668301829708,0.20689655172413793,False,False,0.6610808546292417,1985.0,False,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
607,CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE,6.366554224082268,0.3292878787878788,0.19718309859154928,CHEMBL5787255,7.809668301829708,0.20689655172413793,False,False,0.6610808546292417,2000.0,False,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1
608,CHEMBL1259059,SOFOSBUVIR,5.799054900019302,0.4931666666666667,0.21904761904761905,CHEMBL4447760,7.767003889607846,0.25471698113207547,False,False,0.6610808546292417,2013.0,False,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1
609,CHEMBL1095777,INDACATEROL,6.282474944574968,0.268,0.2,CHEMBL4868112,8.853871964321762,0.22857142857142856,False,False,0.6608713866778383,2009.0,False,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2
610,CHEMBL1448,NICLOSAMIDE,5.4417113542165145,0.358,0.25925925925925924,CHEMBL2148074,7.096910013008056,0.3090909090909091,True,False,0.6604524507750315,1982.0,False,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
611,CHEMBL117785,TETRABENAZINE,6.452315517593278,0.2533333333333333,0.1935483870967742,CHEMBL4747228,7.805416957817734,0.3235294117647059,True,False,0.6603477167993297,2008.0,False,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
612,CHEMBL46740,BAZEDOXIFENE,5.409417841073526,0.2713333333333333,0.26582278481012656,CHEMBL5433736,7.0,0.26582278481012656,False,False,0.6601382488479263,2009.0,False,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
613,CHEMBL443605,HEXYLRESORCINOL,5.576810348301078,0.186,0.2361111111111111,CHEMBL5913957,7.301029995663981,0.24324324324324326,False,False,0.6594051110180142,2004.0,False,CCCCCCc1ccc(O)cc1O
614,CHEMBL4297412,PAFOLACIANINE,6.800543978958279,0.5665333333333333,0.18181818181818182,CHEMBL4799199,7.522878745280337,0.18292682926829268,False,False,0.6593003770423125,2021.0,False,CC1(C)C(/C=C/C2=C(Oc3ccc(C[C@H](NC(=O)c4ccc(NCc5cnc6nc(N)[nH]c(=O)c6n5)cc4)C(=O)[O-])cc3)C(=C/C=C3\N(CCCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)C)/CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21
615,CHEMBL575,METHICILLIN,5.642878237728336,0.29306666666666664,0.22727272727272727,CHEMBL4441700,7.254144804826271,0.23529411764705882,False,False,0.6591956430666108,1982.0,False,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
616,CHEMBL3707310,LOTILANER,6.214225493889617,0.5271818181818182,0.20212765957446807,CHEMBL5180607,8.657577319177793,0.2087912087912088,False,False,0.6589861751152074,2017.0,False,Cc1cc(C2=NO[C@@](c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)sc1C(=O)NCC(=O)NCC(F)(F)F
617,CHEMBL1436,CEFUROXIME,5.805709580362435,0.388,0.21739130434782608,CHEMBL4859345,7.036212172654444,0.21739130434782608,False,False,0.6576246334310851,1983.0,False,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1
618,CHEMBL91397,RUPATADINE,5.552980912489295,0.318,0.24,CHEMBL2347776,8.259637310505756,0.24096385542168675,False,False,0.6571009635525764,,False,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1
619,CHEMBL443052,TAVABOROLE,5.629537594149556,0.21733333333333335,0.22807017543859648,CHEMBL5974825,7.105683937315561,0.2545454545454545,False,False,0.656891495601173,2014.0,False,OB1OCc2cc(F)ccc21
620,CHEMBL1200820,PIPERACILLIN SODIUM,6.426321099756246,0.4005,0.1935483870967742,CHEMBL4860594,7.585026652029182,0.2235294117647059,False,False,0.6565772936740679,1981.0,False,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O
621,CHEMBL1742466,LANDIOLOL,6.50526671632418,0.454,0.1896551724137931,CHEMBL4517539,8.602059991327963,0.26851851851851855,False,False,0.6559488898198576,2024.0,False,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1
622,CHEMBL709,ALFUZOSIN,5.917187197641824,0.45566666666666666,0.21153846153846154,CHEMBL4747228,7.805416957817734,0.21686746987951808,False,False,0.6558441558441559,2003.0,False,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC
623,CHEMBL1731,MEZLOCILLIN,6.554952491866807,0.4687,0.18823529411764706,CHEMBL4762048,7.468521082957745,0.21428571428571427,False,False,0.6551110180142439,1981.0,False,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
624,CHEMBL1433,DOXYCYCLINE ANHYDROUS,5.874813016018939,0.40066666666666667,0.21333333333333335,CHEMBL4560295,7.095284454721319,0.22666666666666666,False,False,0.6547968160871387,1967.0,False,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
625,CHEMBL1481,GLIMEPIRIDE,6.227561519336327,0.3995,0.2,CHEMBL3310298,7.096910013008056,0.25316455696202533,False,False,0.6537494763301215,1995.0,False,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O
626,CHEMBL2028661,AZILSARTAN MEDOXOMIL,5.640171397308151,0.42,0.22608695652173913,CHEMBL4517539,8.602059991327963,0.24444444444444444,False,False,0.6537494763301215,2011.0,False,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
627,CHEMBL1517,OXYTETRACYCLINE,5.871669718127846,0.358,0.21333333333333335,CHEMBL4560295,7.095284454721319,0.24324324324324326,False,False,0.6533305404273146,1964.0,False,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
628,CHEMBL53,APOMORPHINE,5.68197096093765,0.2753333333333333,0.2236842105263158,CHEMBL4459856,7.585026652029182,0.30303030303030304,True,True,0.652806870548806,2001.0,False,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
629,CHEMBL2146124,CEFUROXIME SODIUM,5.813738653099995,0.4405,0.21505376344086022,CHEMBL4859345,7.036212172654444,0.21551724137931033,False,False,0.6521784666945958,1983.0,False,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1
630,CHEMBL264241,ANIDULAFUNGIN,6.662408733802378,0.5464,0.18333333333333332,CHEMBL4848055,7.161150909262744,0.1864406779661017,False,False,0.6519689987431923,2006.0,False,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1
631,CHEMBL1562610,MECLOFENAMATE SODIUM,5.521701460310088,0.292,0.24324324324324326,CHEMBL4060089,7.289198036565084,0.2753623188405797,False,False,0.6518642647674906,1980.0,False,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl
632,CHEMBL4297503,BALOXAVIR MARBOXIL,6.213514601666271,0.4886666666666667,0.2,CHEMBL5962966,7.149353764816934,0.20353982300884957,False,False,0.6516547968160871,2018.0,False,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O
633,CHEMBL1146,CEFAMANDOLE,6.271339004400727,0.416,0.19767441860465115,CHEMBL4762048,7.468521082957745,0.2,False,False,0.651340594888982,,False,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1
634,CHEMBL3181832,METHICILLIN SODIUM,5.658550867378161,0.31466666666666665,0.2247191011235955,CHEMBL4441700,7.254144804826271,0.25,False,False,0.6512358609132802,1982.0,False,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-]
635,CHEMBL1422,SITAGLIPTIN,5.8933971179565035,0.396,0.21176470588235294,CHEMBL5889803,8.473660722610155,0.26666666666666666,False,False,0.6512358609132802,2006.0,False,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
636,CHEMBL3039514,ELBASVIR,6.167814149033885,0.4788333333333334,0.20168067226890757,CHEMBL4555117,8.234005224293725,0.225,False,False,0.6510263929618768,2016.0,False,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C
637,CHEMBL1323,DARUNAVIR,6.103215757257276,0.48760000000000003,0.2037037037037037,CHEMBL4585858,7.430626090384954,0.2037037037037037,False,False,0.6509216589861752,2006.0,False,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1
638,CHEMBL3402762,TEPOTINIB,5.529791118954426,0.394,0.24175824175824176,CHEMBL4458549,7.002182402701225,0.30985915492957744,True,False,0.650921658986175,2021.0,False,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1
639,CHEMBL1742471,EBROTIDINE,5.694184339528418,0.3466666666666667,0.2222222222222222,CHEMBL3310974,7.070581074285707,0.2465753424657534,False,False,0.6502932551319649,,True,NC(N)=Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1
640,CHEMBL1428,NIMODIPINE,5.579200046029337,0.35701515151515156,0.2328767123287671,CHEMBL4777219,7.5376020021010435,0.28125,False,False,0.6502932551319648,1988.0,False,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
641,CHEMBL285674,ESTAZOLAM,5.425682085219257,0.212,0.2571428571428571,CHEMBL6167358,7.08460016478773,0.2777777777777778,False,False,0.6492459153749477,1990.0,False,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
642,CHEMBL1245,TRIMETHAPHAN CAMSYLATE,5.275387681227979,0.1925,0.3,CHEMBL4746602,9.0,0.3,True,False,0.6492459153749477,1982.0,False,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1
643,CHEMBL22097,LORMETAZEPAM,5.287372985739362,0.302,0.2903225806451613,CHEMBL2347776,8.259637310505756,0.2903225806451613,False,False,0.6490364474235442,,False,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
644,CHEMBL524004,MEPENZOLATE,5.519084516125469,0.222,0.24242424242424243,CHEMBL4639353,7.510043794832642,0.24242424242424243,False,False,0.6489317134478425,1956.0,False,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
645,CHEMBL686,MEFENAMIC ACID,5.286886820153363,0.233,0.2898550724637681,CHEMBL6064497,7.154901959985743,0.4,True,False,0.6481985756179305,1967.0,False,Cc1cccc(Nc2ccccc2C(=O)O)c1C
646,CHEMBL967,TEMAZEPAM,5.278932162257246,0.2273333333333333,0.29508196721311475,CHEMBL2347776,8.259637310505756,0.3050847457627119,True,False,0.6481985756179305,1981.0,False,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
647,CHEMBL315985,ESLICARBAZEPINE,5.494053026029743,0.22510606060606062,0.24561403508771928,CHEMBL4454553,7.201591532042205,0.28,False,False,0.6481985756179305,,False,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21
648,CHEMBL18,ETHOXZOLAMIDE,5.887166746255791,0.266,0.2112676056338028,CHEMBL5094068,8.200659450546418,0.2608695652173913,False,False,0.6477796397151236,1982.0,False,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
649,CHEMBL3948730,UMBRALISIB,5.816664810371796,0.4572,0.21359223300970873,CHEMBL4743409,8.178273661756906,0.22093023255813954,False,False,0.6476749057394219,2021.0,True,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F
650,CHEMBL4297588,ODEVIXIBAT,6.554573237582962,0.47986666666666666,0.18548387096774194,CHEMBL6030642,8.557520230935552,0.18867924528301888,False,False,0.6459991621281944,2021.0,False,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1
651,CHEMBL1720,PALONOSETRON HYDROCHLORIDE,5.8761843591791045,0.4102,0.2112676056338028,CHEMBL4470496,7.058488567365597,0.2375,False,False,0.6456849602010892,2003.0,False,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
652,CHEMBL114,SAQUINAVIR,6.064111484166316,0.4575,0.2037037037037037,CHEMBL4878766,8.200659450546418,0.20535714285714285,False,False,0.6454754922496858,1995.0,False,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
653,CHEMBL1165268,IODIPAMIDE,5.396054539529097,0.334,0.26,CHEMBL6168947,7.0915149811213505,0.26,False,False,0.6449518223711772,1982.0,False,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
654,CHEMBL198362,RIVAROXABAN,5.934812318847739,0.4830333333333333,0.20833333333333334,CHEMBL5075428,7.1555228242543185,0.20833333333333334,False,False,0.6448470883954756,2008.0,False,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
655,CHEMBL1753,CLINDAMYCIN,7.015215956204426,0.6041,0.1744186046511628,CHEMBL4857086,7.318758762624412,0.1744186046511628,False,False,0.6447423544197738,1970.0,False,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1
656,CHEMBL4594287,ENSIFENTRINE,5.911942326476902,0.3468,0.20952380952380953,CHEMBL4876129,7.100726812682396,0.24731182795698925,False,False,0.644637620444072,2024.0,False,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(CCNC(N)=O)c(=O)n1CC2
657,CHEMBL152684,BECLOBRATE,5.368419855363268,0.18399999999999997,0.2647058823529412,CHEMBL4860098,7.853871964321762,0.31666666666666665,True,False,0.6436950146627566,,True,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1
658,CHEMBL1929396,ANAGLIPTIN,6.031787140453056,0.5267380952380952,0.20430107526881722,CHEMBL4748177,7.795880017344075,0.22340425531914893,False,False,0.6436950146627566,,False,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1
659,CHEMBL2103929,LYMECYCLINE,6.6503356588103735,0.5581333333333334,0.1810344827586207,CHEMBL1221473,7.096910013008056,0.2641509433962264,False,False,0.6432760787599497,,False,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
660,CHEMBL3989516,FOSTAMATINIB DISODIUM,6.256219535120188,0.5176666666666666,0.19658119658119658,CHEMBL4521139,8.060480747381382,0.25274725274725274,False,False,0.6430666108085463,2018.0,False,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)([O-])[O-])C(=O)C(C)(C)O4)n2)cc(OC)c1OC
661,CHEMBL491571,DORIPENEM,6.49903610876298,0.379,0.18681318681318682,CHEMBL4789503,7.190557757502274,0.18681318681318682,False,False,0.6426476749057395,2007.0,False,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12
662,CHEMBL1963683,TAFLUPROST,6.0360530316097885,0.45696666666666663,0.20388349514563106,CHEMBL5867285,8.602059991327963,0.22580645161290322,False,False,0.6426476749057395,2012.0,False,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O
663,CHEMBL549,CITALOPRAM,5.777873225282244,0.43246666666666667,0.21428571428571427,CHEMBL4794331,7.443697499232712,0.2159090909090909,False,False,0.6426476749057394,1998.0,False,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
664,CHEMBL1508,ESCITALOPRAM,5.777873225282244,0.43246666666666667,0.21428571428571427,CHEMBL4794331,7.443697499232712,0.2159090909090909,False,False,0.6426476749057394,2002.0,False,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
665,CHEMBL408,TROGLITAZONE,6.315026457857581,0.37033333333333335,0.19387755102040816,CHEMBL4467532,7.448550002027125,0.20224719101123595,False,False,0.6423334729786343,1997.0,True,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
666,CHEMBL1257015,PICOTAMIDE,5.2666765196645,0.2841818181818182,0.29577464788732394,CHEMBL5094068,8.200659450546418,0.4666666666666667,True,False,0.6422287390029325,,False,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1
667,CHEMBL1477,CERIVASTATIN,5.662936568385733,0.46,0.2222222222222222,CHEMBL4578040,8.070581074285707,0.2222222222222222,False,False,0.6421240050272308,1997.0,True,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1
668,CHEMBL146095,GLAFENINE,5.314527359951074,0.369,0.27586206896551724,CHEMBL4868112,8.853871964321762,0.2962962962962963,False,False,0.6420192710515291,,True,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
669,CHEMBL607710,CHLORPHENESIN CARBAMATE,5.318104837463194,0.1706666666666667,0.27419354838709675,CHEMBL5406987,7.301029995663981,0.2857142857142857,False,False,0.6416003351487223,1965.0,False,NC(=O)OCC(O)COc1ccc(Cl)cc1
670,CHEMBL197084,TROFINETIDE,6.692397453962159,0.388,0.17857142857142858,CHEMBL4873156,8.481486060122112,0.208955223880597,False,False,0.6406577293674068,2023.0,False,C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN
671,CHEMBL3137358,SIMEPREVIR SODIUM,6.465788260105227,0.4545333333333333,0.18796992481203006,CHEMBL5820577,8.812479279163536,0.21138211382113822,False,False,0.6403435274403017,2013.0,False,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)[N-]S(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
672,CHEMBL1165342,VINCAMINE,5.968723072878792,0.387,0.20618556701030927,CHEMBL4441700,7.254144804826271,0.23376623376623376,False,False,0.6403435274403017,,True,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
673,CHEMBL1727,CEPHALEXIN ANHYDROUS,6.062203580706377,0.2845,0.20238095238095238,CHEMBL4214437,7.853871964321762,0.24193548387096775,False,False,0.6397151235860914,1971.0,False,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
674,CHEMBL4594438,LENACAPAVIR,6.669474726214472,0.6312000000000001,0.1791044776119403,CHEMBL4852566,8.207608310501746,0.1796875,False,False,0.6395056556346879,2022.0,False,CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c(NS(C)(=O)=O)nn(CC(F)(F)F)c23)c([C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O
675,CHEMBL33,LEVOFLOXACIN ANHYDROUS,5.944702833743384,0.3277424242424242,0.20652173913043478,CHEMBL5895642,7.00436480540245,0.2375,False,False,0.6395056556346879,1996.0,False,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
676,CHEMBL4,OFLOXACIN,5.944702833743384,0.3277424242424242,0.20652173913043478,CHEMBL5895642,7.00436480540245,0.2375,False,False,0.6395056556346879,1990.0,False,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
677,CHEMBL3391662,PARITAPREVIR,5.904204629424431,0.49119999999999997,0.20833333333333334,CHEMBL4868833,7.552841968657781,0.20833333333333334,False,False,0.6389819857561794,2014.0,False,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1
678,CHEMBL2110816,BUTRIPTYLINE,5.928731606437928,0.178,0.20689655172413793,CHEMBL4454553,7.201591532042205,0.30952380952380953,True,False,0.6387725178047758,,False,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C
679,CHEMBL28318,PROPYPHENAZONE,5.263811628956,0.237,0.2926829268292683,CHEMBL51085,7.026872146400302,0.2926829268292683,False,False,0.6385630498533724,,True,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
680,CHEMBL1274,NILUTAMIDE,5.517379481424899,0.2572,0.23880597014925373,CHEMBL4747779,7.823908740944319,0.2727272727272727,False,False,0.6381441139505656,1996.0,False,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
681,CHEMBL3643413,LENIOLISIB,6.06927230887815,0.5144,0.20192307692307693,CHEMBL4848094,8.668621084159213,0.22727272727272727,False,False,0.6374109761206536,2023.0,False,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1
682,CHEMBL1622,FOLIC ACID,5.7094229297508345,0.446,0.21739130434782608,CHEMBL4799199,7.522878745280337,0.28,False,False,0.6373062421449518,1982.0,False,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
683,CHEMBL1697744,ERDOSTEINE,5.774104558113164,0.334,0.21333333333333335,CHEMBL6021758,7.29073003902417,0.21333333333333335,False,False,0.6369920402178466,,False,O=C(O)CSCC(=O)NC1CCSC1=O
684,CHEMBL1034,DICLOFENAC SODIUM,5.483520101432532,0.317,0.24324324324324326,CHEMBL6064497,7.154901959985743,0.3157894736842105,True,False,0.6367825722664432,1988.0,False,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl
685,CHEMBL43,AMSACRINE,5.6988647024478345,0.336,0.21794871794871795,CHEMBL4868833,7.552841968657781,0.3870967741935484,True,True,0.6365731043150398,1987.0,False,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
686,CHEMBL1201293,ACAMPROSATE,5.931314615564915,0.25533333333333336,0.20634920634920634,CHEMBL5833530,7.267606240177032,0.22413793103448276,False,False,0.6362589023879346,2004.0,False,CC(=O)NCCCS(=O)(=O)O
687,CHEMBL826,ENOXACIN,5.741669772830797,0.3163,0.21428571428571427,CHEMBL4648181,7.210108201691595,0.28,False,False,0.6360494344365312,1991.0,False,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
688,CHEMBL1537,AZLOCILLIN,6.441614366808412,0.36769999999999997,0.1875,CHEMBL4745027,7.045757490560675,0.21518987341772153,False,False,0.6360494344365312,1982.0,False,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
