clean_smiles,pIC50,molecule_chembl_id,n_measurements,pref_name,pains
CC(C(=O)NC1CCNCC1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,5.106349183014037,CHEMBL5787184,1,,False
CC(C(=O)NCC(F)(F)F)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,5.170310359101029,CHEMBL5824212,1,,False
CC(C(=O)NCCC(F)(F)F)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,6.178486471595227,CHEMBL5900202,1,,False
CC(C(=O)Nc1cc(C(F)(F)F)[nH]n1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.935542010773082,CHEMBL5773681,1,,False
CC(C(=O)Nc1cc(C(F)(F)F)nn1C)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,6.560667306169737,CHEMBL5957566,1,,False
CC(C(=O)Nc1cc(C2CC2)nn1C)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,6.229884705212898,CHEMBL5822401,1,,False
CC(C(=O)Nc1cc2ccccn2n1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.522878745280337,CHEMBL5888491,1,,False
CC(C(=O)Nc1ccc(-c2nncn2C)cc1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,6.087246696328677,CHEMBL5743629,1,,False
CC(C(=O)Nc1ccc(-n2cncn2)cc1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.148741651280925,CHEMBL5747643,1,,False
CC(C(=O)Nc1ccc(C#N)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.67778070526608,CHEMBL6061312,1,,False
CC(C(=O)Nc1ccc(C#N)cn1)[C@H]1[C@@H]2C[C@@H](Oc3cccc4ccc(F)cc34)C[C@@H]21,8.698970004336019,CHEMBL5843867,1,,False
CC(C(=O)Nc1ccc(C#N)cn1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.494850021680094,CHEMBL5847410,1,,False
CC(C(=O)Nc1ccc(C#N)nn1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.337242168318426,CHEMBL5978400,1,,False
CC(C(=O)Nc1ccc(C(F)(F)F)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.473660722610155,CHEMBL5889803,1,,False
CC(C(=O)Nc1ccc(C(F)(F)F)cn1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.431798275933005,CHEMBL5982028,1,,False
CC(C(=O)Nc1ccc(C(F)(F)F)cn1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.318758762624412,CHEMBL5789830,1,,False
CC(C(=O)Nc1ccc(C(F)(F)F)nc1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.327902142064282,CHEMBL5985634,1,,False
CC(C(=O)Nc1ccc(C(F)(F)F)nc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.301029995663981,CHEMBL6064022,1,,False
CC(C(=O)Nc1ccc(C(F)(F)F)nn1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.229147988357855,CHEMBL5816559,1,,False
CC(C(=O)Nc1ccc(C2CC2)nc1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.853871964321762,CHEMBL5840558,1,,False
CC(C(=O)Nc1ccc(C2CC2)nc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.244125144327509,CHEMBL5896969,1,,False
CC(C(=O)Nc1ccc(CO)cn1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,7.318758762624412,CHEMBL6041045,1,,False
CC(C(=O)Nc1ccc(Cl)cc1)C1CCC2(CC1)c1ccc(C(F)(F)F)cc1CN2C,8.080921907623926,CHEMBL4764360,1,,False
CC(C(=O)Nc1ccc(Cl)cc1)N1CC(COc2ccnc3ccccc23)C1,6.838631997765025,CHEMBL4878270,1,,False
CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,6.7685016939859715,CHEMBL4752478,2,,False
CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCc3ccccc32)CC1,7.4089353929735005,CHEMBL4782532,1,,False
CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2C(CCCN2C(=O)OC2CC2)C1,8.040958607678906,CHEMBL4848366,7,,False
CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2C(CCCN2c2ccnc(C(F)(F)F)n2)C1,7.095220142682367,CHEMBL4847151,6,,False
CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2C(CCN2C(=O)OC2CC2)C1,7.265531097167269,CHEMBL4849825,4,,False
CC(C(=O)Nc1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(C#N)cc43)C[C@@H]21,8.356547323513812,CHEMBL6006805,1,,False
CC(C(=O)Nc1ccc(Cl)cn1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.657577319177793,CHEMBL5842436,1,,False
CC(C(=O)Nc1ccc(Cl)cn1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.602059991327963,CHEMBL5865223,1,,False
CC(C(=O)Nc1ccc(Cl)nn1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,7.882728704344236,CHEMBL5902943,1,,False
CC(C(=O)Nc1ccc(F)cc1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,9.10790539730952,CHEMBL6047285,1,,False
CC(C(=O)Nc1ccc(F)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.71669877129645,CHEMBL5884606,1,,False
CC(C(=O)Nc1ccc(F)cn1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.292429823902063,CHEMBL5798354,1,,False
CC(C(=O)Nc1ccc2[nH]ccc2c1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.481486060122112,CHEMBL5744899,1,,False
CC(C(=O)Nc1ccc2cnoc2c1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,7.804100347590766,CHEMBL6046800,1,,False
CC(C(=O)Nc1ccc2nccn2c1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,6.958607314841775,CHEMBL5929963,1,,False
CC(C(=O)Nc1ccc2ncnn2c1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,7.1090204030103115,CHEMBL5842483,1,,False
CC(C(=O)Nc1ccn(C(F)(F)F)c1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.431798275933005,CHEMBL5928291,1,,False
CC(C(=O)Nc1ccn(C)n1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,6.747146969020107,CHEMBL5826293,1,,False
CC(C(=O)Nc1ccn(CC(F)(F)F)n1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,7.747146969020107,CHEMBL5842122,1,,False
CC(C(=O)Nc1cnc(Br)cn1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.619788758288394,CHEMBL6003813,1,,False
CC(C(=O)Nc1cnc(C#N)cn1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.801342913045577,CHEMBL5755603,1,,False
CC(C(=O)Nc1cnc(C(F)(F)F)nc1)[C@H]1[C@@H]2C[C@@H](OC3=CC=NC4CC=C(F)C=C34)C[C@@H]21,8.638272163982407,CHEMBL5772379,1,,False
CC(C(=O)Nc1cnc(C(F)(F)F)nc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.10790539730952,CHEMBL5963369,1,,False
CC(C(=O)Nc1cnc2ccccn12)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,6.305394801066432,CHEMBL5833029,1,,False
CC(C(=O)Nc1cnn(-c2ccccc2)c1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.557520230935552,CHEMBL6030642,1,,False
CC(C(=O)Nc1cnn(C(F)(F)F)c1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.602059991327963,CHEMBL5867285,1,,False
CC(C(=O)Nc1cnn(C(F)F)c1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,7.853871964321762,CHEMBL5933293,1,,False
CC(C(=O)Nc1cnn(C)c1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,6.85078088734462,CHEMBL5847205,1,,False
CC(C(=O)Nc1cnn(C2CCOCC2)c1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,6.892790030352131,CHEMBL5780489,1,,False
CC(C(=O)Nc1cnn(CC(F)(F)F)c1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,7.6307841425898575,CHEMBL5950913,1,,False
CC(C(=O)Nc1nc2c(Br)cc(Cl)cc2s1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,6.636388020107856,CHEMBL5845100,1,,False
CC(C(=O)Nc1nc2ccccc2[nH]1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.036212172654444,CHEMBL5906493,1,,False
CC(C(=O)Nc1nc2ccccc2s1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.086186147616283,CHEMBL6024162,1,,False
CC(C(=O)Nc1nc2ccccn2n1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,8.130768280269024,CHEMBL6017858,1,,False
CC(C(=O)Nc1nc2ncccn2n1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,7.412289034981089,CHEMBL6055790,1,,False
CC(C(=O)Nc1nc[nH]n1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,6.954677021213342,CHEMBL5985964,1,,False
CC(C(=O)Nc1nnc(C(F)(F)F)[nH]1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,6.806875401645538,CHEMBL5751240,1,,False
CC(C(=O)O)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,5.253521490069969,CHEMBL5942461,1,,False
CC(C(=O)O)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,5.0,CHEMBL6061206,1,,False
CC(C(O)C1CCCCC1)C1c2ccccc2-c2cncn21,6.259637310505756,CHEMBL5798435,1,,False
CC(C)(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,7.958607314841775,CHEMBL4761629,1,,False
CC(C)(C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3cccc(Cl)c3)(C1)C2,7.7447274948966935,CHEMBL4635894,1,,False
CC(C)(C)C(=O)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,6.259637310505756,CHEMBL6023043,1,,False
CC(C)(C)C(=O)NCCc1c[nH]c2c1C(=O)C(c1cccnc1)=CC2=O,6.113509274827518,CHEMBL4643390,1,,True
CC(C)(C)C(=O)O/N=C(\Nc1ccc(F)c(Br)c1)c1nonc1NCCS(C)(=O)=NC#N,6.443697499232712,CHEMBL5979314,1,,False
CC(C)(C)C1CCC(C(O)c2c(C3CC3)sc3cncn23)CC1,6.291579099865287,CHEMBL6032725,1,,False
CC(C)(C)C1CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1,6.022276394711152,CHEMBL5909287,1,,False
CC(C)(C)CC(C)(C)Nc1c(-c2ccc(-c3ccccc3)cc2)nc2sccn12,4.327902142064283,CHEMBL5433485,1,,False
CC(C)(C)CCOc1ccccc1-c1cnc[nH]1,5.107905397309519,CHEMBL4589736,1,,False
CC(C)(C)CCn1cncc1-c1ccccc1O,4.638272163982407,CHEMBL4466912,1,,False
CC(C)(C)CNCCc1c[nH]c2c1C(=O)C(c1cccnc1)=CC2=O,6.251811972993799,CHEMBL4634284,1,,True
CC(C)(C)Nc1c(-c2ccc(-c3ccccc3)cc2)nc2sccn12,4.638272163982407,CHEMBL5406358,1,,False
CC(C)(C)Nc1c(-c2ccccc2)nc2sccn12,4.366531544420414,CHEMBL5402109,1,,False
CC(C)(C)Nc1ccc(O)c2ccccc12,5.3979400086720375,CHEMBL568767,1,,False
CC(C)(C)OC(=O)N1CC(C(O)CC2c3ccccc3-c3cncn32)C1,6.0915149811213505,CHEMBL4557815,1,,False
CC(C)(C)OC(=O)N1CC(CNc2nonc2/C(=N\O)Nc2ccc(F)c(Br)c2)C1,6.366531544420414,CHEMBL5768067,1,,False
CC(C)(C)OC(=O)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,6.853871964321762,CHEMBL4467319,1,,False
CC(C)(C)OC(=O)N1CCC(CNc2cc(Br)cc3[nH]ncc23)C1,5.044793462458058,CHEMBL5220376,1,,False
CC(C)(C)OC(=O)N1CCC(CNc2nonc2/C(=N\O)Nc2ccc(F)c(Br)c2)C1,6.559090917934782,CHEMBL5869751,1,,False
CC(C)(C)OC(=O)N1CCC([C@@H](O)C[C@@H]2c3ccccc3-c3cncn32)CC1,6.259637310505756,CHEMBL5947449,1,,False
CC(C)(C)OC(=O)N1CCC([C@H](O)C[C@@H]2c3ccccc3-c3cncn32)CC1,6.259637310505756,CHEMBL5858485,1,,False
CC(C)(C)OC(=O)N1CCC2(CC1)CC(NC(=O)c1cccc3cc[nH]c13)c1ccccc1O2,6.600326278518962,CHEMBL4513476,1,,False
CC(C)(C)OC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(Br)ccc1O2,6.8195873671616765,CHEMBL4594031,1,,False
CC(C)(C)OC(=O)N1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,5.72584215073632,CHEMBL4577825,3,,False
CC(C)(C)OC(=O)NCCOC(=O)SCc1ccc(Cl)cc1Cl,6.041509976339809,CHEMBL4780198,2,,False
CC(C)(C)OC(=O)NCCOC(=O)SCc1ccccc1,5.522878745280337,CHEMBL4785771,1,,False
CC(C)(C)OC(=O)NCCSC(=O)SCc1ccc(Cl)cc1Cl,5.877243666092925,CHEMBL4748428,2,,False
CC(C)(C)OC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,6.567030709125595,CHEMBL5937998,1,,False
CC(C)(C)OC(=O)NCCc1c[nH]c2c1C(=O)C(c1ccccc1)=CC2=O,5.531652669587842,CHEMBL4639316,1,,True
CC(C)(C)OC(=O)NCCc1c[nH]c2c1C(=O)C(c1ccccc1F)=CC2=O,5.679853713888946,CHEMBL4634576,1,,True
CC(C)(C)OC(=O)NCCc1c[nH]c2c1C(=O)C(c1cccnc1)=CC2=O,5.721246399047171,CHEMBL4648933,1,,True
CC(C)(C)OC(=O)N[C@@H](CC1C(=O)Nc2ccccc21)C(=O)O,5.709965388637482,CHEMBL4294361,1,,False
CC(C)(C)OC(=O)Nc1ccc(C(=O)CC2c3ccccc3-c3cncn32)cc1,6.259637310505756,CHEMBL5811990,1,,False
CC(C)(C)OC(=O)Nc1cccc(C(O)CC2c3ccccc3-c3cncn32)c1,6.259637310505756,CHEMBL5908878,1,,False
CC(C)(C)OC(=O)Nc1ccccc1C(=O)CC1c2ccccc2-c2cncn21,6.259637310505756,CHEMBL6060647,1,,False
CC(C)(C)OC(=O)Nc1ccccc1C(O)CC1c2ccccc2-c2cncn21,6.259637310505756,CHEMBL5744850,1,,False
CC(C)(C)c1cc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)ccn1,6.698970004336019,CHEMBL4293836,1,,False
CC(C)(C)c1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.356547323513812,CHEMBL4227820,1,,False
CC(C)(C)c1ccc(OCCn2cc(C(=O)C(F)(F)F)c3cc(Br)ccc32)cc1,5.521433504406157,CHEMBL5405903,1,,False
CC(C)(C)c1ccc(S(=O)(=O)O/N=C2\C=C(N[C@H](Cc3ccccc3)C(=O)Nc3cccc(C(F)(F)F)c3)C(=O)c3ccccc32)cc1,5.017728766960431,CHEMBL4460536,1,,True
CC(C)(C)c1cccc(N/C(=N\O)c2nonc2N)c1,4.884775539310863,CHEMBL577067,2,,False
CC(C)(C)c1ccccc1Oc1ccc(-c2cccc(C(=O)O)c2)cc1NC(=O)Nc1ccc(Br)cc1,5.331270369354671,CHEMBL4067377,2,,False
CC(C)(C)c1ccccc1Oc1ccc(-c2cccc(C(=O)O)c2)cc1NC(=O)Nc1ccc(Cl)cc1,5.434833115752497,CHEMBL4080752,2,,False
CC(C)(C)c1ccccc1Oc1ccc(-c2cccc(C(=O)O)c2)cc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,6.22921037802671,CHEMBL4097275,2,,False
CC(C)(C)c1ccccc1Oc1ccc(-c2cccc(C(=O)O)c2)cc1NC(=O)Nc1ccc(OC(F)F)cc1,5.354982694318741,CHEMBL4076711,2,,False
CC(C)(C)c1ccccc1Oc1ccc(-c2cccc(C(=O)O)c2)cc1NC(=O)Nc1ccccc1,5.823908740944319,CHEMBL4069587,1,,False
CC(C)(C)c1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,6.87942606879415,CHEMBL5084767,1,,False
CC(C)(C)c1sc2cncn2c1C(O)C1CCCCC1,6.048176964684088,CHEMBL5773887,1,,False
CC(C)(C)c1sc2cncn2c1C(O)CC1CCCCC1,6.048176964684088,CHEMBL5878782,1,,False
CC(C)(CO)NC(=O)CNc1nonc1/C(=N/O)NC1CCc2ccc(F)cc21,7.168770306132937,CHEMBL5976163,1,,False
CC(C)(CO)NC(=O)CNc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21,6.886056647693163,CHEMBL5792922,1,,False
CC(C)(CO)NC(=O)CSc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21,6.886056647693163,CHEMBL5916635,1,,False
CC(C)(CO)NC(=O)CSc1nonc1/C(=N/O)N[C@H]1CCc2ccc(F)cc21,7.22767829327708,CHEMBL5823535,1,,False
CC(C)(CO)NC(=O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.525783735923745,CHEMBL5775824,1,,False
CC(C)(COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)NC(=O)CO,5.668370282370067,CHEMBL5774083,1,,False
CC(C)(NC(=O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)C(O)CO,7.575118363368933,CHEMBL5854257,1,,False
CC(C)(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,8.080921907623926,CHEMBL4845961,1,,False
CC(C)(O)C(=O)N[C@H]1C[C@@H](Oc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,6.777283528852417,CHEMBL5853668,1,,False
CC(C)(O)C(O)CSc1nonc1/C(=N/O)NC1CCc2ccc(F)cc21,7.0568674704851215,CHEMBL5740944,2,,False
CC(C)(O)C(O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,7.1302320230237335,CHEMBL5900199,2,,False
CC(C)(O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,7.46479633912994,CHEMBL4521926,2,,False
CC(C)(O)CC1c2ccccc2-c2cncn21,5.686573292666637,CHEMBL4527119,2,,False
CC(C)(O)CCOC1C2CC3CC1CC(C(O)CC1c4c(F)cccc4-c4cncn41)(C3)C2,6.522878745280337,CHEMBL5961150,1,,False
CC(C)(O)CNC(=O)CNc1nonc1/C(=N/O)NC1CCc2ccc(F)cc21,7.236572006437063,CHEMBL5905551,1,,False
CC(C)(O)CNC(=O)CNc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21,6.853871964321762,CHEMBL5794880,1,,False
CC(C)(O)CNC(=O)COc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21,6.006563769502388,CHEMBL5821662,1,,False
CC(C)(O)CNC(=O)CSc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21,6.987162775294828,CHEMBL5973882,1,,False
CC(C)(O)CNC(=O)CSc1nonc1/C(=N/O)N[C@H]1CCc2ccc(F)cc21,7.086186147616283,CHEMBL5872377,1,,False
CC(C)(O)CNC(=O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.42021640338319,CHEMBL5888068,1,,False
CC(C)(O)[C@@H](O)CNc1nonc1/C(=N/O)NC1CCc2ccc(F)cc21,6.632644078973981,CHEMBL5969508,1,,False
CC(C)(O)[C@@H](O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.069050968832477,CHEMBL5967929,1,,False
CC(C)(O)[C@@H](O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(C#N)c1,6.841637507904751,CHEMBL5814601,1,,False
CC(C)(O)[C@H](O)CNc1nonc1/C(=N/O)NC1CCc2ccc(F)cc21,7.031050319018657,CHEMBL6035876,1,,False
CC(C)(O)[C@H](O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.089909454405932,CHEMBL6049991,1,,False
CC(C)(O)[C@H](O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(C#N)c1,6.928117992693875,CHEMBL6024878,1,,False
CC(C)(O)c1cc(C(F)(F)F)ncc1-c1ccc(C2(C(=O)Nc3ccc(F)cc3)COC2)cc1,9.537602002101044,CHEMBL5192384,3,,False
CC(C)(O)c1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,6.939302159646388,CHEMBL5090441,1,,False
CC(C)(OCCO)c1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,6.7544873321858505,CHEMBL5088729,1,,False
CC(C)(Oc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21)C(=O)NCCO,5.10851829616048,CHEMBL5942756,1,,False
CC(C)(Sc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)C(=O)NC[C@@H](O)CO,7.083019952679618,CHEMBL6041997,1,,False
CC(C)/N=C1/C=C(C2=C/C(=N\C(C)C)c3ccccc3C2=O)C(=O)c2ccccc21,5.474423738776309,CHEMBL3707017,2,,True
CC(C)=CCCc1c(C)ccc2c1C(=O)C(=O)C(C(C)C)=C2,5.7544873321858505,CHEMBL328673,1,,True
CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1O)O2,5.187086643357144,CHEMBL4579018,3,,False
CC(C)C(=O)N1CCc2cc(CNC(=O)c3ccco3)ccc21,7.036212172654444,CHEMBL4859345,1,,False
CC(C)C(=O)O/N=C(\Nc1ccc(F)c(Br)c1)c1nonc1NCCS(C)(=O)=NC#N,6.920818753952375,CHEMBL5949281,1,,False
CC(C)C(N)C(=O)OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,5.259637310505756,CHEMBL6031535,1,,False
CC(C)C(O)CCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,6.481486060122113,CHEMBL5751504,1,,False
CC(C)C1(C)CCC(C(O)c2c(C3CC3)sc3cncn23)C1,7.478861916295964,CHEMBL5777662,1,,False
CC(C)C1CCC(C(O)c2c(C3CC3)sc3cncn23)CC1,6.991399828238082,CHEMBL5739867,1,,False
CC(C)C1CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1,6.291579099865287,CHEMBL5920436,1,,False
CC(C)CC(=O)N1CCCc2cc(CNC(=O)c3ccc(Cl)cc3)ccc21,7.795880017344075,CHEMBL4748177,1,,False
CC(C)CC(=O)N1CCCc2cc(CNC(=O)c3ccc(Cl)cc3)cnc21,5.893809102736585,CHEMBL4777112,1,,False
CC(C)CC(=O)N1CCCc2cc(CNC(=O)c3ccsc3)ccc21,6.257561217527659,CHEMBL4788767,2,,False
CC(C)CC(C)(O)c1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,7.292429823902063,CHEMBL5082481,1,,False
CC(C)CC1CCC(C(O)c2c(C3CC3)sc3cncn23)C1,7.140861702705469,CHEMBL5948137,1,,False
CC(C)CCOc1ccccc1-c1cnc[nH]1,5.180456064458132,CHEMBL4529846,1,,False
CC(C)CN(CC(C)C)c1ccc(-c2ccccc2C(=O)O)cc1NC(=O)Nc1ccccc1F,7.886056647693163,CHEMBL5272231,1,,False
CC(C)CN(CC(C)C)c1ccc(/C(=N/O)Nc2ccc(F)c(Br)c2)cc1NC(=O)NC1CCCCC1,5.872895201635193,CHEMBL5079654,1,,False
CC(C)CN(CC(C)C)c1ccc(/C(=N/O)Nc2ccc(F)c(Br)c2)cc1NC(=O)Nc1ccc(C(F)(F)F)cc1,5.679853713888946,CHEMBL5087424,1,,False
CC(C)CN(CC(C)C)c1ccc(/C(=N/O)Nc2ccc(F)c(Br)c2)cc1NC(=O)Nc1ccc(Cl)cc1,6.0916805275507695,CHEMBL5089251,2,,False
CC(C)CN(CC(C)C)c1ccc(/C(=N/O)Nc2ccc(F)c(Br)c2)cc1NC(=O)Nc1cncnc1,6.0655015487564325,CHEMBL5075270,1,,False
CC(C)CN(CC(C)C)c1ccc(C(C)CC(=O)O)cc1NC(=O)Nc1cc(C(F)(F)F)no1,8.154901959985743,CHEMBL5850066,1,,False
CC(C)CN(CC(C)C)c1ccc(C(CC(=O)O)C(F)(F)F)cc1NC(=O)Nc1ccc(F)cc1F,8.83889035263304,CHEMBL3746887,2,,False
CC(C)CN(CC(C)C)c1ccc([C@@H](C)CC(=O)O)cc1NC(=O)Nc1cncnc1,7.5376020021010435,CHEMBL6064972,1,,False
CC(C)CN(CC(C)C)c1ccc([C@H](C)CC(=O)O)cc1NC(=O)Cc1ccc(C#N)cc1,8.301029995663981,CHEMBL5752328,1,,False
CC(C)CN(CC(C)C)c1ccc([C@H](C)CC(=O)O)cc1NC(=O)Nc1cncnc1,7.958607314841775,CHEMBL5908487,1,,False
CC(C)CN(CC(C)C)c1ccc([C@H](C)CC(=O)O)cc1NCNc1nc(C(F)(F)F)ns1,7.819041690665678,CHEMBL4789762,2,,False
CC(C)CN(c1ccc(-c2c(C(=O)O)ccc3ccccc23)cc1NC(=O)Nc1ccc(Br)cc1F)C1CCCCC1,8.585026652029182,CHEMBL4782139,1,,False
