clean_smiles,pIC50,molecule_chembl_id,n_measurements,pref_name,pains,MW,LogP,HBD,HBA,TPSA,RotB,AromRings,QED,HeavyAtoms,scaffold,tsne1,tsne2
O=C(Cn1cc(C(=O)C(F)(F)F)c2cc(Br)ccc21)NC1CCCCCC1,7.610815828322063,CHEMBL5409600,4,,False,445.2790000000002,4.987800000000004,1.0,2.0,51.1,4.0,2.0,0.5329312143694865,27.0,O=C(Cn1ccc2ccccc21)NC1CCCCCC1,-10.352099,-22.572649
O=C(Cn1cc(C(=O)C(F)(F)F)c2ccccc21)NC1CCCCC1,5.45717457304082,CHEMBL5423633,1,,False,352.35600000000017,3.835200000000002,1.0,2.0,51.1,4.0,2.0,0.8503705272331843,25.0,O=C(Cn1ccc2ccccc21)NC1CCCCC1,-11.340577,-21.863688
O=C(Cn1cc(C(=O)C(F)(F)F)c2ccccc21)NC1CCCCCC1,5.761953896871205,CHEMBL5438896,1,,False,366.3830000000002,4.2253000000000025,1.0,2.0,51.1,4.0,2.0,0.6504596579254245,26.0,O=C(Cn1ccc2ccccc21)NC1CCCCCC1,-11.34058,-21.863686
O=C(Cn1cc(C(=O)C(F)(F)F)c2ccccc21)Nc1cccs1,5.140261433802853,CHEMBL5397941,1,,False,352.337,4.086500000000002,1.0,3.0,51.1,4.0,3.0,0.7193396552398407,24.0,O=C(Cn1ccc2ccccc21)Nc1cccs1,-11.857455,-21.272524
O=C(Cn1cc(C2CC2)nn1)NCc1cnc2scc(-c3ccc(Br)cc3)n12,6.698970004336019,CHEMBL4762764,1,,False,457.3570000000001,3.6106000000000016,1.0,5.0,77.11,6.0,4.0,0.48011335048174497,28.0,O=C(Cn1cc(C2CC2)nn1)NCc1cnc2scc(-c3ccccc3)n12,3.9271252,10.676384
O=C(Cn1cnc2scc(-c3ccc(Cl)cc3)c2c1=O)NCc1ccco1,4.906578314837765,CHEMBL4437675,1,,False,399.85900000000015,3.687800000000002,1.0,5.0,77.13,5.0,4.0,0.5548895599664787,27.0,O=C(Cn1cnc2scc(-c3ccccc3)c2c1=O)NCc1ccco1,-0.9161639,10.632655
O=C(N1CC(Oc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1)C1(O)CC1,7.247183568811729,CHEMBL6016220,1,,False,403.3700000000002,0.34599999999999903,3.0,8.0,133.31,5.0,2.0,0.28182388700460553,29.0,N=C(N[C@H]1Cc2ccccc21)c1nonc1OC1CN(C(=O)C2CC2)C1,37.304916,48.65637
O=C(NC(c1cccc(Br)c1)n1ccnc1)c1ccc([N+](=O)[O-])cc1,6.0915149811213505,CHEMBL5274578,1,,False,401.22000000000014,3.530700000000002,1.0,4.0,90.06,5.0,3.0,0.5232878772890046,25.0,O=C(NC(c1ccccc1)n1ccnc1)c1ccccc1,-22.871716,2.086401
O=C(NC1(c2ccc3c(n2)C2(CC2)CN3C(=O)OC2CC2)CC1)c1ccc(F)cc1,7.920818753952375,CHEMBL4846235,1,,False,407.44500000000016,3.7904000000000035,1.0,4.0,71.53,4.0,2.0,0.8371614134693668,30.0,O=C(NC1(c2ccc3c(n2)C2(CC2)CN3C(=O)OC2CC2)CC1)c1ccccc1,-10.229992,25.01024
O=C(NC1(c2ccc3c(n2)CCCN3c2ccnc(C(F)(F)F)n2)CC1)c1ccc(F)cc1,7.854315574774208,CHEMBL4847724,2,,False,457.4310000000001,4.532900000000003,1.0,5.0,71.01,4.0,3.0,0.583155617791712,33.0,O=C(NC1(c2ccc3c(n2)CCCN3c2ccncn2)CC1)c1ccccc1,-10.93129,26.404488
O=C(NC1(c2ccc3c(n2)CCN3C(=O)OC2CC2)CC1)c1ccc(Cl)cc1,7.958607314841775,CHEMBL4847565,3,,False,397.8620000000001,3.8156000000000025,1.0,4.0,71.53,4.0,2.0,0.850924907314507,28.0,O=C(NC1(c2ccc3c(n2)CCN3C(=O)OC2CC2)CC1)c1ccccc1,-12.189588,23.866695
O=C(NC1(c2ccc3c(n2)CCN3C(=O)OC2CC2)CCC1)c1ccc(Cl)cc1,8.346787486224656,CHEMBL4869600,3,,False,411.8890000000001,4.205700000000004,1.0,4.0,71.53,4.0,2.0,0.8177066884284113,29.0,O=C(NC1(c2ccc3c(n2)CCN3C(=O)OC2CC2)CCC1)c1ccccc1,-12.183816,23.86824
O=C(NC1(c2ccc3c(n2)CCN3c2ccnc(C(F)(F)F)n2)CCC1)c1ccc(Cl)cc1,6.82565290486723,CHEMBL4864211,2,,False,473.8860000000002,5.047200000000005,1.0,5.0,71.01,4.0,3.0,0.574055905798523,33.0,O=C(NC1(c2ccc3c(n2)CCN3c2ccncn2)CCC1)c1ccccc1,-11.748082,24.659008
O=C(NC1(c2cnn(-c3ccccc3)c2)CC1)c1cc2cc(Cl)ccc2[nH]1,4.840011949618013,CHEMBL5767574,1,,False,376.84700000000004,4.4261000000000035,2.0,2.0,62.71,4.0,4.0,0.5532302569179489,27.0,O=C(NC1(c2cnn(-c3ccccc3)c2)CC1)c1cc2ccccc2[nH]1,-19.739334,15.781003
O=C(NC12CC(C3(C(=O)Nc4ccc(F)cc4)CCC3)(C1)C2)c1cccc(Cl)c1,8.2839966563652,CHEMBL4643811,1,,False,412.89200000000017,4.940600000000003,2.0,2.0,58.2,5.0,2.0,0.7302445407293771,29.0,O=C(NC12CC(C3(C(=O)Nc4ccccc4)CCC3)(C1)C2)c1ccccc1,-2.491493,21.826946
O=C(NC1C2CC3CC1CC(C(O)CC1c4ccccc4-c4cncn41)(C3)C2)c1ccccc1,6.522878745280337,CHEMBL5767041,1,,False,453.5860000000002,4.828800000000005,2.0,3.0,67.15,5.0,3.0,0.5815753425174838,34.0,O=C(NC1C2CC3CC1CC(CCC1c4ccccc4-c4cncn41)(C3)C2)c1ccccc1,-57.04627,11.384594
O=C(NC1CCOCC1)c1ccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)cc1,7.135488918941608,CHEMBL5899659,1,,False,460.5530000000002,4.417400000000004,1.0,4.0,59.39,4.0,3.0,0.6264099488119982,34.0,O=C(NC1CCOCC1)c1ccc(N2CCC(C3c4ccccc4-c4cncn43)CC2)cc1,-54.009884,31.270191
O=C(NCC1CC1)Nc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.316751165935184,CHEMBL5423983,2,,False,413.20700000000005,2.7506000000000004,4.0,6.0,124.67,5.0,2.0,0.2586748356297997,25.0,N=C(Nc1ccccc1)c1nonc1NC(=O)NCC1CC1,37.849613,-2.4936237
O=C(NCC1CCC1)Nc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.174764641380885,CHEMBL5401498,2,,False,427.2340000000001,3.1407000000000007,4.0,6.0,124.67,5.0,2.0,0.2515921519497446,26.0,N=C(Nc1ccccc1)c1nonc1NC(=O)NCC1CCC1,37.795418,-2.460659
O=C(NCC1CCCCC1)Nc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,6.07186029312488,CHEMBL5432612,1,,False,455.28800000000007,3.9209000000000014,4.0,6.0,124.67,5.0,2.0,0.23452733924743888,28.0,N=C(Nc1ccccc1)c1nonc1NC(=O)NCC1CCCCC1,37.74943,-2.3776898
O=C(NCCC1C(=O)Nc2ccccc21)OCc1ccccc1,5.636388020107856,CHEMBL4286924,1,,False,310.353,3.038800000000002,2.0,3.0,67.43,5.0,2.0,0.8917120803571424,23.0,O=C(NCCC1C(=O)Nc2ccccc21)OCc1ccccc1,-23.879993,-19.894844
O=C(NCCCCCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccc2nccn2c1,6.7142620481590285,CHEMBL5427522,2,,False,559.4000000000001,4.269100000000002,4.0,8.0,141.97,11.0,4.0,0.07021863965730847,36.0,N=C(Nc1ccccc1)c1nonc1NCCCCCCNC(=O)c1ccc2nccn2c1,53.97418,8.873343
O=C(NCCCCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccc2nccn2c1,6.1202189547252335,CHEMBL5425412,2,,False,545.3730000000002,3.8790000000000013,4.0,8.0,141.97,10.0,4.0,0.07737960937190341,35.0,N=C(Nc1ccccc1)c1nonc1NCCCCCNC(=O)c1ccc2nccn2c1,53.974056,8.87331
O=C(NCCCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccc(CNC(=O)c2ccc3nccn3c2)cc1,6.123862427915627,CHEMBL5440085,2,,False,664.496,4.4189000000000025,5.0,9.0,171.06999999999996,12.0,5.0,0.04260019818770689,44.0,N=C(Nc1ccccc1)c1nonc1NCCCCNC(=O)c1ccc(CNC(=O)c2ccc3nccn3c2)cc1,54.09183,9.252874
O=C(NCCCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccc2nccn2c1,6.232226360411666,CHEMBL5434036,2,,False,531.3460000000001,3.488900000000001,4.0,8.0,141.97,9.0,4.0,0.08459296896993847,34.0,N=C(Nc1ccccc1)c1nonc1NCCCCNC(=O)c1ccc2nccn2c1,53.973846,8.872966
O=C(NCCNc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21)c1cccc2c1B(O)OCC2,6.860120913598763,CHEMBL6065471,1,,False,480.26500000000027,0.3335999999999993,5.0,9.0,154.13,7.0,3.0,0.08042053195094324,35.0,N=C(NC1Cc2ccccc21)c1nonc1NCCNC(=O)c1cccc2c1BOCC2,34.03822,30.030684
O=C(NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)c1cccc(N(CCCl)CCCl)c1,6.886056647693163,CHEMBL5218585,2,,False,603.2800000000001,4.345000000000002,4.0,8.0,127.91,12.0,3.0,0.06017222054668798,36.0,N=C(Nc1ccccc1)c1nonc1NCCNC(=O)c1ccccc1,52.45836,8.07548
O=C(NCCOCCONc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)Nc1cc(F)cc(F)c1,7.142667503568732,CHEMBL5827156,1,,False,574.3140000000002,3.679100000000001,5.0,9.0,155.16,11.0,3.0,0.07586287672730248,36.0,N=C(Nc1ccccc1)c1nonc1NOCCOCCNC(=O)Nc1ccccc1,42.52734,3.6048038
O=C(NCCONc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC1CCCC1,7.161150909262744,CHEMBL5791866,1,,False,486.3020000000002,2.8044000000000002,5.0,8.0,145.93,8.0,2.0,0.12594383560472344,30.0,N=C(Nc1ccccc1)c1nonc1NOCCNC(=O)NC1CCCC1,37.514133,-2.0516553
O=C(NCCONc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)Nc1cc(F)cc(F)c1,7.920818753952375,CHEMBL5822891,2,,False,530.2610000000001,3.6625000000000005,5.0,8.0,145.93,8.0,3.0,0.09758322995280096,33.0,N=C(Nc1ccccc1)c1nonc1NOCCNC(=O)Nc1ccccc1,42.536144,3.5941458
O=C(NCCONc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)(F)F)c1)c1ccc(F)cc1,7.070581074285707,CHEMBL5939107,1,,False,486.3570000000001,3.388000000000001,4.0,8.0,133.9,8.0,3.0,0.09511949183259841,34.0,N=C(Nc1ccccc1)c1nonc1NOCCNC(=O)c1ccccc1,41.85655,7.658642
O=C(NCCOc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)[C@@H](O)CO,6.669586226650809,CHEMBL5967916,1,,False,395.3470000000001,-0.9203000000000006,5.0,9.0,162.32999999999998,8.0,2.0,0.1250440792842497,28.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,42.50547,47.99235
O=C(NCCOc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)[C@H](O)CO,6.519993057042849,CHEMBL5984468,1,,False,395.3470000000001,-0.9203000000000006,5.0,9.0,162.32999999999998,8.0,2.0,0.1250440792842497,28.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,42.505527,47.99239
O=C(NCCOc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)c1nc[nH]n1,6.578396073130169,CHEMBL5995480,1,,False,402.34600000000006,0.1583999999999997,4.0,9.0,163.44,7.0,3.0,0.1416249249793492,29.0,N=C(N[C@H]1Cc2ccccc21)c1nonc1OCCNC(=O)c1nc[nH]n1,41.138634,46.780178
O=C(NCCSc1ccc(-c2ccc(F)cc2)cn1)c1ccc(F)cc1,5.886056647693163,CHEMBL6163319,1,,False,370.4240000000001,4.548900000000002,1.0,3.0,41.99,6.0,3.0,0.5113002321973503,26.0,O=C(NCCSc1ccc(-c2ccccc2)cn1)c1ccccc1,-6.441627,14.136812
O=C(NCCSc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21)NC1CC1,6.663668040120283,CHEMBL5854778,2,,False,406.4430000000002,1.7852,4.0,7.0,124.67000000000002,7.0,2.0,0.13794713509603257,28.0,N=C(NC1Cc2ccccc21)c1nonc1SCCNC(=O)NC1CC1,52.114227,39.503048
O=C(NCCSc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)[C@@H](O)CO,7.29929628285498,CHEMBL5793639,1,,False,411.4150000000002,-0.2070000000000004,5.0,9.0,153.1,8.0,2.0,0.0991623769145679,28.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,52.107075,40.192673
O=C(NCCSc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)[C@H](O)CO,7.460923901207224,CHEMBL6007582,1,,False,411.4150000000002,-0.2070000000000004,5.0,9.0,153.1,8.0,2.0,0.0991623769145679,28.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,52.107075,40.192673
O=C(NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)C(F)(F)F,7.210419287835575,CHEMBL5886133,1,,False,472.2180000000001,2.9897,3.0,7.0,112.64000000000001,6.0,2.0,0.11276179592342792,27.0,N=C(Nc1ccccc1)c1cnon1,62.215603,-28.089722
O=C(NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1)C1CS(=O)(=O)C1,7.520479303839453,CHEMBL4437616,2,,False,479.4620000000002,1.6470999999999996,3.0,9.0,146.78,8.0,2.0,0.12838047390855087,31.0,N=C(Nc1ccccc1)c1nonc1SCCNC(=O)C1CS(=O)(=O)C1,67.81914,-23.619476
O=C(NCCc1c[nH]c2c1C(=O)C(C1(c3ccccc3)C(=O)c3ccccc3C1=O)=CC2=O)OCc1ccccc1,4.962573502059376,CHEMBL449842,1,,True,544.5630000000003,4.806200000000004,2.0,6.0,122.39999999999999,7.0,4.0,0.3222689546413566,41.0,O=C(NCCc1c[nH]c2c1C(=O)C(C1(c3ccccc3)C(=O)c3ccccc3C1=O)=CC2=O)OCc1ccccc1,-38.63156,-35.369095
O=C(NCCc1c[nH]c2c1C(=O)C(c1cccnc1)=CC2=O)c1ccccc1,5.681936665037238,CHEMBL4636140,1,,True,371.3960000000001,2.844800000000001,2.0,4.0,91.91999999999999,5.0,3.0,0.7213547113805142,28.0,O=C(NCCc1c[nH]c2c1C(=O)C(c1cccnc1)=CC2=O)c1ccccc1,-39.14109,-33.358677
O=C(NCCc1c[nH]c2c1C(=O)C=CC2=O)OCc1ccccc1,5.826813731587726,CHEMBL510240,1,,True,324.336,2.418800000000001,2.0,4.0,88.26,5.0,2.0,0.8838485429125519,24.0,O=C(NCCc1c[nH]c2c1C(=O)C=CC2=O)OCc1ccccc1,-38.58683,-35.391464
O=C(NCCn1ncccc1=O)c1ccc2ccccc2c1,3.619788758288394,CHEMBL4174827,1,,False,293.326,1.8264999999999993,1.0,3.0,63.99,4.0,3.0,0.7978611797965204,22.0,O=C(NCCn1ncccc1=O)c1ccc2ccccc2c1,-19.505396,-16.656675
O=C(NC[C@@H]1[C@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]12)c1ccc(Cl)cc1,7.853871964321762,CHEMBL4872803,1,,False,410.8760000000001,4.860700000000004,1.0,3.0,51.22,5.0,3.0,0.6530486323526712,29.0,O=C(NC[C@@H]1[C@H]2C[C@@H](Oc3ccnc4ccccc34)C[C@@H]12)c1ccccc1,1.0887698,57.900433
O=C(NC[C@@H]1[C@H]2C[C@H](n3cnc4cc(F)c(F)cc43)C[C@@H]12)c1ccc(Cl)cc1,7.721246399047171,CHEMBL4862755,1,,False,401.84400000000016,4.595000000000003,1.0,2.0,46.92,4.0,3.0,0.6943758327523819,28.0,O=C(NC[C@@H]1[C@H]2C[C@H](n3cnc4ccccc43)C[C@@H]12)c1ccccc1,11.749625,59.799103
O=C(NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1)c1ccccc1,6.893639922791079,CHEMBL4780730,2,,False,476.3460000000002,4.593300000000003,3.0,4.0,90.79,6.0,2.0,0.24624353339545357,30.0,N=C(Nc1ccccc1)C(=O)[C@H]1CC[C@H](CNC(=O)c2ccccc2)CC1,27.74254,-4.327947
O=C(NC[C@H]1[C@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]12)c1ccc(Cl)cc1,8.3767507096021,CHEMBL4873928,1,,False,410.8760000000001,4.860700000000004,1.0,3.0,51.22,5.0,3.0,0.6530486323526712,29.0,O=C(NC[C@H]1[C@H]2C[C@@H](Oc3ccnc4ccccc34)C[C@@H]12)c1ccccc1,1.0887698,57.900433
O=C(NC[C@H]1[C@H]2C[C@H](Oc3ccnc4ccc(F)cc34)C[C@@H]12)c1ccc(Cl)cc1,6.476253533188435,CHEMBL4852881,1,,False,410.8760000000001,4.860700000000004,1.0,3.0,51.22,5.0,3.0,0.6530486323526712,29.0,O=C(NC[C@H]1[C@H]2C[C@H](Oc3ccnc4ccccc34)C[C@@H]12)c1ccccc1,1.0887698,57.900433
O=C(NCc1ccc(/C(=N/O)Nc2cccc(Br)c2)s1)Nc1ccc(C(F)(F)F)cc1,7.086186147616283,CHEMBL5094947,1,,False,513.339,6.099000000000002,4.0,4.0,85.75,5.0,3.0,0.14404659523622126,31.0,N=C(Nc1ccccc1)c1ccc(CNC(=O)Nc2ccccc2)s1,17.187542,5.748353
O=C(NCc1ccc(/C(=N/O)Nc2cccc(Br)c2)s1)Nc1ccc(Cl)cc1,7.043831569524636,CHEMBL5091205,1,,False,479.78700000000003,5.733600000000003,4.0,4.0,85.75,5.0,3.0,0.16301125906790404,28.0,N=C(Nc1ccccc1)c1ccc(CNC(=O)Nc2ccccc2)s1,17.157137,3.949217
O=C(NCc1ccc(/C(=N/O)Nc2cccc(Br)c2)s1)Nc1ccc(F)cc1,7.047691990337875,CHEMBL5080101,1,,False,463.33200000000005,5.219300000000002,4.0,4.0,85.75,5.0,3.0,0.18123069094322594,28.0,N=C(Nc1ccccc1)c1ccc(CNC(=O)Nc2ccccc2)s1,17.690193,5.1137347
O=C(NCc1ccc(/C(=N/O)Nc2cccc(Br)c2)s1)Nc1cccc(Cl)c1,6.976336081802207,CHEMBL5093621,1,,False,479.78700000000003,5.733600000000003,4.0,4.0,85.75,5.0,3.0,0.16301125906790404,28.0,N=C(Nc1ccccc1)c1ccc(CNC(=O)Nc2ccccc2)s1,17.21052,4.0085216
O=C(NCc1ccc(/C(=N/O)Nc2cccc(Br)c2)s1)Nc1cccc(F)c1,6.976336081802207,CHEMBL5078610,1,,False,463.33200000000005,5.219300000000002,4.0,4.0,85.75,5.0,3.0,0.18123069094322594,28.0,N=C(Nc1ccccc1)c1ccc(CNC(=O)Nc2ccccc2)s1,17.674244,5.04851
O=C(NCc1ccc(/C(=N/O)Nc2cccc(Br)c2)s1)Nc1ccccc1F,6.830031826003108,CHEMBL5094486,1,,False,463.33200000000005,5.219300000000002,4.0,4.0,85.75,5.0,3.0,0.18123069094322594,28.0,N=C(Nc1ccccc1)c1ccc(CNC(=O)Nc2ccccc2)s1,17.808937,5.0120273
O=C(NCc1ccc2c(c1)CCCN2C(=O)c1cccc(Cl)c1)c1ccc(Cl)cc1,8.045757490560675,CHEMBL4791214,1,,False,439.342,5.516400000000004,1.0,2.0,49.410000000000004,4.0,3.0,0.5824584073254964,30.0,O=C(NCc1ccc2c(c1)CCCN2C(=O)c1ccccc1)c1ccccc1,-16.72002,24.808638
O=C(NCc1ccc2c(c1)CCN2C(=O)c1cccc(Cl)c1)c1ccc(Cl)cc1,7.045757490560675,CHEMBL4849682,1,,False,425.31500000000005,5.126300000000004,1.0,2.0,49.410000000000004,4.0,3.0,0.6305379299742407,29.0,O=C(NCc1ccc2c(c1)CCN2C(=O)c1ccccc1)c1ccccc1,-16.752148,24.78687
O=C(NCc1cccc(Cn2cnc3ccc(Br)cc32)c1)c1cc(Br)c[nH]1,7.721246399047171,CHEMBL4571131,1,,False,488.18300000000005,4.867700000000003,2.0,2.0,62.71,5.0,4.0,0.4215566377418936,27.0,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccc[nH]1,-24.586433,2.706053
O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc(Br)c[nH]1,7.522156124843248,CHEMBL4557994,8,,False,409.28700000000003,4.105200000000003,2.0,2.0,62.71,5.0,4.0,0.5213939214518035,26.0,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccc[nH]1,-24.699842,2.8617656
O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2cc(O)ccc2[nH]1,6.1073489661227,CHEMBL4439258,1,,False,396.4500000000001,4.201500000000003,3.0,3.0,82.94,5.0,5.0,0.4163113333640126,30.0,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2[nH]1,-25.75223,3.003753
O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2[nH]1,7.1117947055963295,CHEMBL4448402,4,,False,380.4510000000001,4.495900000000003,2.0,2.0,62.71,5.0,5.0,0.47165824905587345,29.0,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2[nH]1,-25.72321,3.0101752
O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2o1,6.384049948343599,CHEMBL4588288,1,,False,381.4350000000001,4.760800000000003,1.0,3.0,60.06,5.0,5.0,0.47741236542718496,29.0,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2o1,-24.942028,3.3410103
O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccc(Br)cc1,6.872895201635193,CHEMBL4466117,1,,False,420.31000000000006,4.7771000000000035,1.0,2.0,46.92,5.0,4.0,0.505439185901586,27.0,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccccc1,-24.508896,3.02908
O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccc(Cl)cc1,6.321481620959886,CHEMBL4451614,1,,False,375.85900000000004,4.668000000000004,1.0,2.0,46.92,5.0,4.0,0.5507313512981502,27.0,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccccc1,-24.448822,3.5635235
O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccc(F)cc1,6.017276612331455,CHEMBL4457663,1,,False,359.40400000000005,4.153700000000003,1.0,2.0,46.92,5.0,4.0,0.5817400923887959,27.0,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccccc1,-24.563137,3.532796
O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1nc2ccccc2[nH]1,6.39040559077478,CHEMBL4472707,1,,False,381.4390000000001,3.890900000000002,2.0,3.0,75.6,5.0,5.0,0.48491708285111945,29.0,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1nc2ccccc2[nH]1,-25.4729,3.0699902
O=C(NCc1ccccc1)NCc1cnc2scc(-c3ccc(Br)cc3)n12,6.1249387366083,CHEMBL3342396,1,,False,441.3540000000001,4.824700000000003,2.0,3.0,58.43000000000001,5.0,4.0,0.4665114582499387,27.0,O=C(NCc1ccccc1)NCc1cnc2scc(-c3ccccc3)n12,4.044909,9.866043
O=C(NCc1cn(CCNc2nonc2/C(=N/O)NCc2cccc(Br)c2)nn1)c1ccccn1,6.386158178123931,CHEMBL5219888,1,,False,541.3700000000001,1.7863,4.0,10.0,168.26999999999998,10.0,4.0,0.10054195863983256,35.0,N=C(NCc1ccccc1)c1nonc1NCCn1cc(CNC(=O)c2ccccn2)nn1,51.649326,11.40387
O=C(NCc1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1)c1ccc[nH]1,7.327902142064283,CHEMBL5220224,1,,False,533.3220000000001,2.1807999999999987,5.0,9.0,171.17,9.0,4.0,0.0936248969906344,34.0,N=C(Nc1ccccc1)c1nonc1NCCn1cc(CNC(=O)c2ccc[nH]2)nn1,55.398544,7.798157
O=C(NCc1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1)c1ccccn1,7.2839966563652,CHEMBL5221035,1,,False,545.3330000000001,2.247699999999999,4.0,10.0,168.26999999999998,9.0,4.0,0.10597079960613644,35.0,N=C(Nc1ccccc1)c1nonc1NCCn1cc(CNC(=O)c2ccccn2)nn1,55.254795,8.019987
O=C(NCc1cn(CCNc2nonc2/C(=N/O)Nc2cccc(Br)c2)nn1)c1ccccn1,7.431798275933005,CHEMBL5221037,1,,False,527.3430000000001,2.108599999999999,4.0,10.0,168.26999999999998,9.0,4.0,0.10950309731993257,34.0,N=C(Nc1ccccc1)c1nonc1NCCn1cc(CNC(=O)c2ccccn2)nn1,51.717346,11.346831
O=C(NCc1cnc2scc(-c3ccc(Br)cc3)n12)NC1CCCCC1,5.7447274948966935,CHEMBL3342397,1,,False,433.3750000000002,4.957200000000004,2.0,3.0,58.43000000000001,4.0,3.0,0.6113996146602303,26.0,O=C(NCc1cnc2scc(-c3ccccc3)n12)NC1CCCCC1,3.9029872,10.882659
O=C(NCc1cnc2scc(-c3ccc(Br)cc3)n12)Nc1ccc2c(c1)OCO2,6.920818753952375,CHEMBL3342398,1,,False,471.3360000000002,4.875700000000003,2.0,5.0,76.89000000000001,4.0,4.0,0.4452230255767452,29.0,O=C(NCc1cnc2scc(-c3ccccc3)n12)Nc1ccc2c(c1)OCO2,4.8551855,10.48277
O=C(NCc1cnc2scc(-c3ccc(Br)cc3)n12)Nc1ccccc1,6.657577319177793,CHEMBL3342395,1,,False,427.32700000000006,5.147000000000003,2.0,3.0,58.43000000000001,4.0,4.0,0.4735704031552747,26.0,O=C(NCc1cnc2scc(-c3ccccc3)n12)Nc1ccccc1,4.562237,10.179862
O=C(NCc1cnc2scc(C#CC3CC3)n12)Nc1cccc(Cl)c1,7.376750709602099,CHEMBL4459210,1,,False,370.865,4.132400000000002,2.0,3.0,58.43000000000001,3.0,3.0,0.6808001209484091,25.0,O=C(NCc1cnc2scc(C#CC3CC3)n12)Nc1ccccc1,4.0426397,13.4615965
O=C(NCc1csc(/C(=N/O)Nc2cccc(Br)c2)c1)Nc1ccc(C(F)(F)F)cc1,6.791021482723746,CHEMBL5082408,1,,False,513.339,6.099000000000002,4.0,4.0,85.75,5.0,3.0,0.14404659523622126,31.0,N=C(Nc1ccccc1)c1cc(CNC(=O)Nc2ccccc2)cs1,17.049702,5.73115
O=C(NCc1csc(/C(=N/O)Nc2cccc(Br)c2)c1)Nc1ccc(Cl)cc1,7.58838029403677,CHEMBL5077002,1,,False,479.78700000000003,5.733600000000003,4.0,4.0,85.75,5.0,3.0,0.16301125906790404,28.0,N=C(Nc1ccccc1)c1cc(CNC(=O)Nc2ccccc2)cs1,16.958027,4.0259137
O=C(NCc1csc(/C(=N/O)Nc2cccc(Br)c2)c1)Nc1ccc(F)cc1,7.434152181326482,CHEMBL5087302,1,,False,463.33200000000005,5.219300000000002,4.0,4.0,85.75,5.0,3.0,0.18123069094322594,28.0,N=C(Nc1ccccc1)c1cc(CNC(=O)Nc2ccccc2)cs1,17.441858,5.132401
