molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_units,standard_value,pchembl_value,document_chembl_id,data_validity_comment
CHEMBL1916968,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)n1,IC50,=,nM,41500.0,4.38,CHEMBL1914339,
CHEMBL1916969,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)n1,IC50,=,nM,35600.0,4.45,CHEMBL1914339,
CHEMBL1916970,Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C(=O)NS(=O)(=O)c3ccc(C)cc3)n2)cc1,IC50,=,nM,39800.0,4.40,CHEMBL1914339,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,27500.0,4.56,CHEMBL1914339,
CHEMBL1922654,COc1cccnc1-c1ccc(Cn2c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c3cc(OCc4ccc(C)cn4)ccc32)cc1,IC50,,,,,CHEMBL1921749,
CHEMBL1922655,Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3cc(C(F)(F)F)ccn3)cc2)nc1,IC50,=,nM,18000.0,4.75,CHEMBL1921749,
CHEMBL1922657,Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3ccc(C(F)(F)F)nc3)cc2)nc1,IC50,,,,,CHEMBL1921749,
CHEMBL1922658,Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3ccc(C(F)(F)F)cn3)cc2)nc1,IC50,,,,,CHEMBL1921749,
CHEMBL1922660,CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,IC50,=,nM,58000.0,4.24,CHEMBL1921749,
CHEMBL1922661,CCOc1cccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)n1,IC50,=,nM,620.0,6.21,CHEMBL1921749,
CHEMBL1922663,Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3ccc(F)cn3)cc2)nc1,IC50,>,nM,30000.0,,CHEMBL1921749,
CHEMBL1922664,Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3cncc(F)c3)cc2)nc1,IC50,=,nM,3200.0,5.50,CHEMBL1921749,
CHEMBL1922666,Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3ccccn3)cc2)nc1,IC50,=,nM,9000.0,5.05,CHEMBL1921749,
CHEMBL1922667,Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3ccc(=O)[nH]c3)cc2)nc1,IC50,,,,,CHEMBL1921749,
CHEMBL1229205,COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)nc1,IC50,=,nM,25000.0,4.60,CHEMBL1921749,
CHEMBL1922532,COc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,IC50,=,nM,12300.0,4.91,CHEMBL1921749,
CHEMBL1922532,COc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,IC50,=,nM,17300.0,4.76,CHEMBL1921749,
CHEMBL1939670,Cc1c(CC(=O)OCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,IC50,=,nM,9600.0,5.02,CHEMBL1938239,
CHEMBL1939680,Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,IC50,=,nM,12200.0,4.91,CHEMBL1938239,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,12470.0,4.90,CHEMBL1938239,
CHEMBL1938840,CC(C)(C)OC1Oc2ccccc2-c2nc(NN)ncc21,IC50,=,nM,54.0,7.27,CHEMBL1938325,
CHEMBL175,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,IC50,=,nM,98.65,7.01,CHEMBL1944509,
CHEMBL1945285,CC(C)Cc1ccc([C@H](CF)C(=O)O)cc1,IC50,=,nM,1.23,8.91,CHEMBL1944509,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,10.0,8.00,CHEMBL1944630,
CHEMBL1241992,Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(Cl)cc1,IC50,=,nM,10.0,8.00,CHEMBL1944630,
CHEMBL1946565,CCc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(Cl)cc1,IC50,>,nM,400000.0,,CHEMBL1944630,Outside typical range
CHEMBL1946749,O=C(O)Cc1c(-c2ccccc2)n(C(=O)c2ccc(Cl)cc2)c2ccccc12,IC50,>,nM,400000.0,,CHEMBL1944630,Outside typical range
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,120.0,6.92,CHEMBL1944630,
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,IC50,>,nM,100000.0,,CHEMBL1944630,
CHEMBL1950009,Cc1ccnc(C(=O)c2[nH]c3cc(F)ccc3c2CC(=O)O)c1,IC50,=,nM,849.0,6.07,CHEMBL1949501,
CHEMBL1950010,COc1ccc2c(CC(=O)O)c(C(=O)c3cc(C)ccn3)[nH]c2c1,IC50,>,nM,10000.0,,CHEMBL1949501,
CHEMBL1950011,CCc1ccc2c(CC(=O)O)c(C(=O)c3cc(C)ccn3)[nH]c2c1,IC50,>,nM,10000.0,,CHEMBL1949501,
CHEMBL1950012,Cc1ccnc(C(=O)c2[nH]c3ccc(C(C)(C)C)cc3c2CC(=O)O)c1,IC50,=,nM,1510.0,5.82,CHEMBL1949501,
CHEMBL1950013,CCc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1,IC50,=,nM,882.0,6.05,CHEMBL1949501,
CHEMBL1950014,Cc1ccnc(C(=O)c2[nH]c3ccc(OC(F)(F)F)cc3c2CC(=O)O)c1,IC50,=,nM,1000.0,6.00,CHEMBL1949501,
CHEMBL1950015,CCc1ccnc(C(=O)c2[nH]c3ccc(OC(F)(F)F)cc3c2CC(=O)O)c1,IC50,>,nM,10000.0,,CHEMBL1949501,
CHEMBL1950016,Cc1ccnc(C(=O)c2[nH]c3cc(Cl)c(F)cc3c2CC(=O)O)c1,IC50,=,nM,65.9,7.18,CHEMBL1949501,
CHEMBL1950017,Cc1ccnc(C(=O)c2[nH]c3ccc(F)cc3c2CC(=O)O)c1,IC50,=,nM,150.0,6.82,CHEMBL1949501,
CHEMBL1950018,COc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1,IC50,=,nM,3050.0,5.52,CHEMBL1949501,
CHEMBL1950019,CCc1cc(C(=O)c2[nH]c3cc(Cl)ccc3c2CC(=O)O)ncc1Cl,IC50,>,nM,10000.0,,CHEMBL1949501,
CHEMBL1950020,O=C(O)Cc1c(C(=O)c2cc3c(cn2)CCCC3)[nH]c2cc(Cl)ccc12,IC50,>,nM,10000.0,,CHEMBL1949501,
CHEMBL1950009,Cc1ccnc(C(=O)c2[nH]c3cc(F)ccc3c2CC(=O)O)c1,IC50,=,nM,33500.0,4.47,CHEMBL1949501,
CHEMBL1950010,COc1ccc2c(CC(=O)O)c(C(=O)c3cc(C)ccn3)[nH]c2c1,IC50,>,nM,100000.0,,CHEMBL1949501,
CHEMBL1950011,CCc1ccc2c(CC(=O)O)c(C(=O)c3cc(C)ccn3)[nH]c2c1,IC50,,,,,CHEMBL1949501,
CHEMBL1950012,Cc1ccnc(C(=O)c2[nH]c3ccc(C(C)(C)C)cc3c2CC(=O)O)c1,IC50,,,,,CHEMBL1949501,
CHEMBL1950013,CCc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1,IC50,=,nM,47000.0,4.33,CHEMBL1949501,
CHEMBL1950014,Cc1ccnc(C(=O)c2[nH]c3ccc(OC(F)(F)F)cc3c2CC(=O)O)c1,IC50,>,nM,100000.0,,CHEMBL1949501,
CHEMBL1950015,CCc1ccnc(C(=O)c2[nH]c3ccc(OC(F)(F)F)cc3c2CC(=O)O)c1,IC50,>,nM,100000.0,,CHEMBL1949501,
CHEMBL1950016,Cc1ccnc(C(=O)c2[nH]c3cc(Cl)c(F)cc3c2CC(=O)O)c1,IC50,=,nM,7700.0,5.11,CHEMBL1949501,
CHEMBL1950017,Cc1ccnc(C(=O)c2[nH]c3ccc(F)cc3c2CC(=O)O)c1,IC50,=,nM,21400.0,4.67,CHEMBL1949501,
CHEMBL1950018,COc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1,IC50,>,nM,100000.0,,CHEMBL1949501,
CHEMBL1950019,CCc1cc(C(=O)c2[nH]c3cc(Cl)ccc3c2CC(=O)O)ncc1Cl,IC50,,,,,CHEMBL1949501,
CHEMBL1950020,O=C(O)Cc1c(C(=O)c2cc3c(cn2)CCCC3)[nH]c2cc(Cl)ccc12,IC50,,,,,CHEMBL1949501,
CHEMBL1950021,CCOc1cnc(C(=O)c2[nH]c3cc(Cl)ccc3c2CC(=O)O)cc1CC,IC50,>,nM,10000.0,,CHEMBL1949501,
CHEMBL559089,O=C(/C=C/c1ccc(O)c(O)c1)NCCc1c[nH]c2ccc(O)cc12,IC50,>,nM,400000.0,,CHEMBL2010645,Outside typical range
CHEMBL1760551,COc1cc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)cc23)cc(OC)c1O,IC50,>,nM,400000.0,,CHEMBL2010645,Outside typical range
CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,IC50,>,nM,400000.0,,CHEMBL2010645,Outside typical range
CHEMBL109341,COc1cc(/C=C/C(=O)O)cc(OC)c1O,IC50,=,nM,39200.0,4.41,CHEMBL2010645,
CHEMBL39,NCCc1c[nH]c2ccc(O)cc12,IC50,>,nM,400000.0,,CHEMBL2010645,Outside typical range
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,IC50,=,nM,560100.0,,CHEMBL2010645,Outside typical range
CHEMBL2023649,O=C(O)Cc1cnc(C(=O)c2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2)c2ccccc12,IC50,>,nM,10000.0,,CHEMBL2021917,
CHEMBL23588,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,IC50,=,nM,2230.0,5.65,CHEMBL2021904,
CHEMBL1682202,O=C(O)c1cccc(Nc2ccc(C(F)(F)F)cc2)c1,IC50,>,nM,100000.0,,CHEMBL2021904,
CHEMBL2023820,O=C(O)c1cccc(Nc2ccc([N+](=O)[O-])c3ccccc23)c1,IC50,>,nM,100000.0,,CHEMBL2021904,
CHEMBL1682200,O=C(O)c1cccc(Nc2ccc([N+](=O)[O-])cc2)c1,IC50,=,nM,30760.0,4.51,CHEMBL2021904,
CHEMBL2037483,COc1ccc(C2NC(NCc3ccccc3)SC2c2ccc(S(N)(=O)=O)cc2)cc1F,IC50,=,nM,20.0,7.70,CHEMBL2034973,
CHEMBL442166,COc1ccc(-c2ccccc2-c2ccc(S(N)(=O)=O)cc2)cc1F,IC50,=,nM,71600.0,4.14,CHEMBL2034973,
CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IC50,=,nM,3.0,8.52,CHEMBL2034973,
CHEMBL404108,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,IC50,=,nM,7.0,8.15,CHEMBL2034973,
CHEMBL18797,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,IC50,=,nM,115.0,6.94,CHEMBL2062428,
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,IC50,=,nM,26000.0,4.58,CHEMBL2062428,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,15000.0,4.82,CHEMBL2062428,
CHEMBL26915,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,IC50,=,nM,9.0,8.05,CHEMBL2062428,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,50.0,7.30,CHEMBL2062428,
CHEMBL496464,CSc1ccc(/C=C2\C=C(CC(=O)O)c3cc(F)ccc32)cc1,IC50,=,nM,1800.0,5.75,CHEMBL2062428,
CHEMBL496464,CSc1ccc(/C=C2\C=C(CC(=O)O)c3cc(F)ccc32)cc1,IC50,=,nM,116.0,6.94,CHEMBL2062428,
CHEMBL457404,O=C(O)CC1=C/C(=C\c2ccc(-c3ccccc3)cc2)c2ccc(F)cc21,IC50,=,nM,300.0,6.52,CHEMBL2062428,
CHEMBL2063559,O=C(CC1=C/C(=C\c2ccc(-c3ccccc3)cc2)c2ccc(F)cc21)NS(=O)(=O)C(F)(F)F,IC50,=,nM,495.0,6.30,CHEMBL2062428,
CHEMBL26915,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,IC50,=,nM,160.0,6.80,CHEMBL2062428,
CHEMBL2063728,CC(C(=O)O)c1ccc(N[C@H]2CCC[C@@H]2O)cc1F,IC50,=,nM,9000.0,5.05,CHEMBL2062479,
CHEMBL2063730,CC(C(=O)O)c1ccc(NC2CCCC2)cc1F,IC50,=,nM,15600.0,4.81,CHEMBL2062479,
CHEMBL2063732,CC(C(=O)O)c1ccc(OC2CCCC2=O)cc1F,IC50,=,nM,1500.0,5.82,CHEMBL2062479,
CHEMBL2063734,CC(C(=O)O)c1ccc(OC2CCCC2)cc1F,IC50,=,nM,3000.0,5.52,CHEMBL2062479,
CHEMBL2063852,CC(C(=O)O)c1ccc(Cc2ccco2)cc1F,IC50,=,nM,21600.0,4.67,CHEMBL2062479,
CHEMBL2063853,CC(C(=O)O)c1ccc(Cc2cccs2)cc1F,IC50,=,nM,19900.0,4.70,CHEMBL2062479,
CHEMBL2063854,CC(C(=O)O)c1ccc(Cc2ccoc2)cc1F,IC50,=,nM,30100.0,4.52,CHEMBL2062479,
CHEMBL2063855,CC(C(=O)O)c1ccc(Cc2ccsc2)cc1F,IC50,=,nM,9500.0,5.02,CHEMBL2062479,
CHEMBL2146750,CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,IC50,=,nM,35000.0,4.46,CHEMBL2146445,
CHEMBL2160148,Cc1cccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C2=NC(=O)CS2)c1,IC50,>,nM,50000.0,,CHEMBL2157901,
CHEMBL2160147,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2cccc(Cl)c2)=N1,IC50,>,nM,50000.0,,CHEMBL2157901,
CHEMBL2158024,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C2=NC(=O)CS2)cc1,IC50,>,nM,50000.0,,CHEMBL2157901,
CHEMBL2160139,Cc1cccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)c1,IC50,>,nM,50000.0,,CHEMBL2157901,
CHEMBL2159927,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc(Cl)c3)C2)cc1C,IC50,>,nM,50000.0,,CHEMBL2157901,
CHEMBL2159926,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)cc1,IC50,>,nM,50000.0,,CHEMBL2157901,
CHEMBL2159924,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1C,IC50,>,nM,50000.0,,CHEMBL2157901,
CHEMBL2159923,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1C,IC50,=,nM,48600.0,4.31,CHEMBL2157901,
CHEMBL2160145,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(Br)cc2)=N1,IC50,=,nM,48500.0,4.31,CHEMBL2157901,
CHEMBL2160141,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3C)C2)cc1C,IC50,=,nM,47200.0,4.33,CHEMBL2157901,
CHEMBL2160150,Cc1ccccc1C1CC(c2ccc(Cl)c(Cl)c2)=NN1C1=NC(=O)CS1,IC50,=,nM,45600.0,4.34,CHEMBL2157901,
CHEMBL2159925,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)cc1,IC50,=,nM,45300.0,4.34,CHEMBL2157901,
CHEMBL2160146,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C2=NC(=O)CS2)cc1,IC50,=,nM,44300.0,4.35,CHEMBL2157901,
CHEMBL2160140,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3Cl)C2)cc1C,IC50,=,nM,44100.0,4.36,CHEMBL2157901,
CHEMBL2159921,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1C,IC50,=,nM,42400.0,4.37,CHEMBL2157901,
CHEMBL2159922,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1C,IC50,=,nM,40800.0,4.39,CHEMBL2157901,
CHEMBL2160149,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccccc2Cl)=N1,IC50,=,nM,40200.0,4.40,CHEMBL2157901,
CHEMBL2160144,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(Cl)cc2)=N1,IC50,=,nM,37700.0,4.42,CHEMBL2157901,
CHEMBL2160143,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(F)cc2)=N1,IC50,=,nM,34300.0,4.46,CHEMBL2157901,
CHEMBL2160142,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccccc2)=N1,IC50,=,nM,33200.0,4.48,CHEMBL2157901,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,10000.0,5.00,CHEMBL2157901,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,44.0,7.36,CHEMBL2169818,
CHEMBL1221731,CCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,IC50,>,nM,100000.0,,CHEMBL2169818,
CHEMBL1079335,O=S(=O)(Nc1ccncc1Nc1cccc(Br)c1)C(F)(F)F,IC50,=,nM,910.0,6.04,CHEMBL2203023,
CHEMBL147165,O=S(=O)(Nc1ccncc1Oc1ccccc1)C(F)(F)F,IC50,=,nM,140.0,6.85,CHEMBL2203023,
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,IC50,=,nM,3760.0,5.42,CHEMBL2203023,
CHEMBL85139,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,IC50,=,nM,8700.0,5.06,CHEMBL2203087,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,100.0,7.00,CHEMBL3045211,
CHEMBL2235866,Nc1c(C(=O)O)nc2ccccn12,Kd,=,nM,262.0,6.58,CHEMBL3045211,
CHEMBL2235865,O=C(O)c1nc2ccccn2c1[N+](=O)[O-],Kd,=,nM,15.6,7.81,CHEMBL3045211,
CHEMBL2235864,CCOC(=O)c1nc2ccccn2c1[N+](=O)[O-],Kd,=,nM,1040.0,5.98,CHEMBL3045211,
CHEMBL2324850,O=C(O)c1cn2ccccc2n1,Kd,=,nM,1540.0,5.81,CHEMBL3045211,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Kd,=,nM,253.0,6.60,CHEMBL3045211,
CHEMBL2106551,CC(C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1,Kd,=,nM,185.0,6.73,CHEMBL3045211,
CHEMBL1034,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],IC50,=,nM,3.0,8.52,CHEMBL3045338,
CHEMBL95022,N#Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1SCc1cc(F)ccc1-2,IC50,=,nM,759.98,6.12,CHEMBL3046769,
CHEMBL97059,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cc(F)c(F)cc2CS3)cc1,IC50,=,nM,2669.93,5.57,CHEMBL3046769,
CHEMBL411894,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cc(F)ccc2CS3)cc1,IC50,=,nM,6240.22,5.21,CHEMBL3046769,
CHEMBL94494,Cc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)SC2,IC50,=,nM,11099.41,4.96,CHEMBL3046769,
CHEMBL316455,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccc(F)cc2CS3)cc1,IC50,=,nM,270.02,6.57,CHEMBL3046769,
CHEMBL328009,COc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)SC2,IC50,=,nM,2730.23,5.56,CHEMBL3046769,
CHEMBL319512,COc1ccc2c(c1)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,IC50,=,nM,299.99,6.52,CHEMBL3046769,
CHEMBL328906,Cc1ccc2c(c1)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,IC50,=,nM,789.95,6.10,CHEMBL3046769,
CHEMBL95021,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2OC3)cc1,IC50,=,nM,7100.68,5.15,CHEMBL3046769,
CHEMBL273420,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2SC3)cc1,IC50,=,nM,9700.63,5.01,CHEMBL3046769,
CHEMBL94935,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2CC3)cc1,IC50,=,nM,13598.78,4.87,CHEMBL3046769,
CHEMBL329919,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2CS3)cc1,IC50,=,nM,400.04,6.40,CHEMBL3046769,
CHEMBL2262934,Cc1c(CC(=O)O)cc(-c2ccccc2)cc1-c1ccccc1,IC50,=,nM,17000.0,4.77,CHEMBL3044614,
CHEMBL2323522,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCC(C(=O)O)C1,IC50,=,nM,750.0,6.12,CHEMBL2321830,
CHEMBL2323511,COc1ccc2c(c1)c(C)c(CCC(=O)NS(C)(=O)=O)n2C(=O)c1ccc(Cl)cc1,IC50,>,nM,100000.0,,CHEMBL2321830,
CHEMBL2323507,COc1ccc2c(c1)c(C)c(CCC(=O)O)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,100000.0,4.00,CHEMBL2321830,
CHEMBL2323490,COc1ccc2c(c1)c(CC(=O)NS(=O)(=O)C(F)(F)F)cn2C(=O)c1ccc(Cl)cc1,IC50,=,nM,2190.0,5.66,CHEMBL2321830,
CHEMBL178687,COc1ccc2c(c1)c(CCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,48800.0,4.31,CHEMBL2321830,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,20.0,7.70,CHEMBL2321830,
CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C,IC50,=,nM,25000.0,4.60,CHEMBL2331317,
CHEMBL509,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,IC50,=,nM,220.0,6.66,CHEMBL2331317,
CHEMBL23588,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,IC50,=,nM,3000.0,5.52,CHEMBL2331317,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,27500.0,4.56,CHEMBL2331353,
CHEMBL2333741,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)O)cc1,IC50,>,nM,50000.0,,CHEMBL2331353,
CHEMBL2333740,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCC2)cc1,IC50,>,nM,50000.0,,CHEMBL2331353,
CHEMBL2333739,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCSCC2)cc1,IC50,=,nM,45190.0,4.34,CHEMBL2331353,
CHEMBL2333738,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCOCC2)cc1,IC50,>,nM,50000.0,,CHEMBL2331353,
CHEMBL2333737,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCN(C)CC2)cc1,IC50,=,nM,39060.0,4.41,CHEMBL2331353,
CHEMBL2333736,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(c3ccccc3)CC2)cc1,IC50,>,nM,50000.0,,CHEMBL2331353,
CHEMBL2333735,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(Cl)CC2)cc1,IC50,=,nM,40560.0,4.39,CHEMBL2331353,
CHEMBL2333734,CCC1CCCCN1C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,IC50,>,nM,50000.0,,CHEMBL2331353,
CHEMBL2333733,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CC(C)CC(C)C2)cc1,IC50,=,nM,45060.0,4.35,CHEMBL2331353,
CHEMBL2334138,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(C)CC2)cc1,IC50,>,nM,50000.0,,CHEMBL2331353,
CHEMBL2334137,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCC(C)C2)cc1,IC50,>,nM,50000.0,,CHEMBL2331353,
CHEMBL2334136,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCCC2C)cc1,IC50,>,nM,50000.0,,CHEMBL2331353,
CHEMBL2334135,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCCC2)cc1,IC50,>,nM,50000.0,,CHEMBL2331353,
CHEMBL2334134,C=CCN(CC=C)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,IC50,=,nM,34980.0,4.46,CHEMBL2331353,
CHEMBL2334133,CCCCCCN(CCCCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,IC50,>,nM,50000.0,,CHEMBL2331353,
