clean_smiles,pIC50_cox1,src_doc_cox1,molid_cox1,pIC50_cox2,src_doc_cox2,molid_cox2,M,D,scaffold,src_doc
CSc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(O)OC2=O)cc1,4.79,CHEMBL1136665,CHEMBL277118,6.14,CHEMBL1136665,CHEMBL277118,5.465,-1.3499999999999996,O=C1OCC(c2ccccc2)=C1c1ccccc1,CHEMBL1136665
CSc1ccc(C2=C3c4cc(C)ccc4CCC3(O)OC2=O)cc1,4.88,CHEMBL1136373,CHEMBL288423,6.17,CHEMBL1136373,CHEMBL288423,5.525,-1.29,O=C1OC2CCc3ccccc3C2=C1c1ccccc1,CHEMBL1136373
CSc1ccc(C2=C3c4cc(C)ccc4CCC3OC2=O)cc1,7.21,CHEMBL1136373,CHEMBL44142,6.01,CHEMBL1136373,CHEMBL44142,6.609999999999999,1.2000000000000002,O=C1OC2CCc3ccccc3C2=C1c1ccccc1,CHEMBL1136373
CSc1ccc(C2=C3c4ccccc4CCC3(O)OC2=O)cc1,4.78,CHEMBL1136373,CHEMBL295640,6.07,CHEMBL1136373,CHEMBL295640,5.425000000000001,-1.29,O=C1OC2CCc3ccccc3C2=C1c1ccccc1,CHEMBL1136373
CSc1ccc(C2=C3c4ccccc4CCC3OC2=O)cc1,7.28,CHEMBL1136373,CHEMBL42011,6.08,CHEMBL1136373,CHEMBL42011,6.68,1.2000000000000002,O=C1OC2CCc3ccccc3C2=C1c1ccccc1,CHEMBL1136373
CSc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,5.03,CHEMBL1132512,CHEMBL434014,5.75,CHEMBL1132512,CHEMBL434014,5.390000000000001,-0.7199999999999998,O=C1OCc2ccc(Sc3nccs3)cc21,CHEMBL1132512
CSc1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,6.5,CHEMBL2346538,CHEMBL2347668,7.0,CHEMBL2346538,CHEMBL2347668,6.75,-0.5,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,CHEMBL2346538
CSc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,6.68,CHEMBL2346538,CHEMBL2347667,7.16,CHEMBL2346538,CHEMBL2347667,6.92,-0.4800000000000004,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,CHEMBL2346538
CSc1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,6.8,CHEMBL2346538,CHEMBL2347677,7.22,CHEMBL2346538,CHEMBL2347677,7.01,-0.41999999999999993,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,CHEMBL2346538
CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)o1,5.92,CHEMBL1132622,CHEMBL274457,5.39,CHEMBL1132622,CHEMBL274457,5.654999999999999,0.5300000000000002,c1ccc(-c2nnco2)cc1,CHEMBL1132622
CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,6.75,CHEMBL1132622,CHEMBL12532,6.82,CHEMBL1132622,CHEMBL12532,6.785,-0.07000000000000028,c1ccc(-c2nncs2)cc1,CHEMBL1132622
CSc1nnc(-c2nc(C(C)(C)C)c(O)c(C(C)(C)C)n2)s1,6.7,CHEMBL1132622,CHEMBL275188,5.85,CHEMBL1132622,CHEMBL275188,6.275,0.8500000000000005,c1cnc(-c2nncs2)nc1,CHEMBL1132622
C[C@@H]1C[C@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,5.0,CHEMBL1136575,CHEMBL156401,6.494999999999999,CHEMBL1136575,CHEMBL156401,5.7475,-1.4949999999999992,O=c1c(-c2ccccc2)c(-c2ccccc2)cnn1CC1CC1,CHEMBL1136575
C[C@@H]1O[C@@H](O[C@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2ccc(O)cc2)[C@H](O)[C@H](O)[C@H]1O,5.08,CHEMBL1159315,CHEMBL517149,4.71,CHEMBL1159315,CHEMBL517149,4.895,0.3700000000000001,c1ccc(C2Oc3ccccc3CC2OC2CCCCO2)cc1,CHEMBL1159315
C[C@@]1(CO)C=Cc2cc(O)ccc2O1,5.33,CHEMBL1147892,CHEMBL232615,6.2,CHEMBL1147892,CHEMBL232615,5.765000000000001,-0.8700000000000001,C1=Cc2ccccc2OC1,CHEMBL1147892
C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,5.7,CHEMBL1146967,CHEMBL435298,6.04,CHEMBL1141070,CHEMBL435298,5.87,-0.33999999999999986,c1ccc(-c2ccccc2)cc1,CHEMBL1141070
C[C@H](C(=O)O)c1ccc(C[C@@H]2CCC[C@H]2O)cc1,4.8100000000000005,CHEMBL1147594,CHEMBL19286,5.7,CHEMBL1147594,CHEMBL19286,5.255000000000001,-0.8899999999999997,c1ccc(CC2CCCC2)cc1,CHEMBL1147594
C[C@H](C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1,6.425,CHEMBL1147594,CHEMBL441414,6.465,CHEMBL1147594,CHEMBL441414,6.445,-0.040000000000000036,c1ccc(CC2CCCC2)cc1,CHEMBL1147594
C[C@H](C(=O)O)c1ccc2c(c1)OCCO2,4.89,CHEMBL1149592,CHEMBL236433,4.78,CHEMBL1149592,CHEMBL236433,4.835,0.10999999999999943,c1ccc2c(c1)OCCO2,CHEMBL1149592
C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,8.535,CHEMBL1133736,CHEMBL75435,7.105,CHEMBL1133736,CHEMBL75435,7.82,1.4299999999999997,O=C(c1ccccc1)c1ccccc1,CHEMBL1133736
C[C@H](CO)Sc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,4.54,CHEMBL1131754,CHEMBL296370,6.85,CHEMBL1131754,CHEMBL296370,5.695,-2.3099999999999996,c1ccc(-c2cccnc2)cc1,CHEMBL1131754
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,4.77,CHEMBL3085742,CHEMBL1560,4.92,CHEMBL3085742,CHEMBL1560,4.845,-0.15000000000000036,C1CCNC1,CHEMBL3085742
C[C@H]1C(Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2=O)[C@@H]1C,5.52,CHEMBL1136575,CHEMBL440001,6.73,CHEMBL1136575,CHEMBL440001,6.125,-1.2100000000000009,O=c1c(-c2ccccc2)c(-c2ccccc2)cnn1CC1CC1,CHEMBL1136575
C[C@H]1C[C@@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,5.52,CHEMBL1136575,CHEMBL262744,6.869999999999999,CHEMBL1136575,CHEMBL262744,6.194999999999999,-1.3499999999999996,O=c1c(-c2ccccc2)c(-c2ccccc2)cnn1CC1CC1,CHEMBL1136575
C[C@H]1C[C@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,5.0,CHEMBL1136575,CHEMBL347441,6.46,CHEMBL1136575,CHEMBL347441,5.73,-1.46,O=c1c(-c2ccccc2)c(-c2ccccc2)cnn1CC1CC1,CHEMBL1136575
C[Se](=O)(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,4.5,CHEMBL1128822,CHEMBL69053,6.26,CHEMBL1128822,CHEMBL69053,5.38,-1.7599999999999998,c1ccc(-c2ccsc2-c2ccccc2)cc1,CHEMBL1128822
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1C(=O)c1ccc(F)cc1,5.61,CHEMBL1137849,CHEMBL361055,5.97,CHEMBL1137849,CHEMBL361055,5.79,-0.35999999999999943,O=C(c1ccccc1)c1c[nH]c2ccccc12,CHEMBL1137849
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(Cl)cc1,4.15,CHEMBL1137849,CHEMBL185528,5.915,CHEMBL1137849,CHEMBL185528,5.032500000000001,-1.7649999999999997,c1ccc(Cc2c[nH]c3ccccc23)cc1,CHEMBL1137849
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1,4.19,CHEMBL1137849,CHEMBL362138,6.025,CHEMBL1137849,CHEMBL362138,5.1075,-1.835,c1ccc(Cc2c[nH]c3ccccc23)cc1,CHEMBL1137849
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1F,4.01,CHEMBL1137849,CHEMBL183970,5.83,CHEMBL1137849,CHEMBL183970,4.92,-1.8200000000000003,c1ccc(Cc2c[nH]c3ccccc23)cc1,CHEMBL1137849
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(Cl)cc1,4.92,CHEMBL1137849,CHEMBL184075,5.97,CHEMBL1137849,CHEMBL184075,5.445,-1.0499999999999998,c1ccc(Oc2c[nH]c3ccccc23)cc1,CHEMBL1137849
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(Cl)cc1Cl,4.48,CHEMBL1137849,CHEMBL360343,6.175,CHEMBL1137849,CHEMBL360343,5.327500000000001,-1.6949999999999994,c1ccc(Oc2c[nH]c3ccccc23)cc1,CHEMBL1137849
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1,4.43,CHEMBL1137849,CHEMBL362093,6.609999999999999,CHEMBL1137849,CHEMBL362093,5.52,-2.1799999999999997,c1ccc(Oc2c[nH]c3ccccc23)cc1,CHEMBL1137849
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1F,4.48,CHEMBL1137849,CHEMBL359563,6.175,CHEMBL1137849,CHEMBL359563,5.327500000000001,-1.6949999999999994,c1ccc(Oc2c[nH]c3ccccc23)cc1,CHEMBL1137849
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1,4.25,CHEMBL1137849,CHEMBL362290,6.68,CHEMBL1137849,CHEMBL362290,5.465,-2.4299999999999997,c1ccc(Sc2c[nH]c3ccccc23)cc1,CHEMBL1137849
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1F,4.74,CHEMBL1137849,CHEMBL363767,6.11,CHEMBL1137849,CHEMBL363767,5.425000000000001,-1.37,c1ccc(Sc2c[nH]c3ccccc23)cc1,CHEMBL1137849
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccccn1,4.52,CHEMBL1137849,CHEMBL183653,5.515000000000001,CHEMBL1137849,CHEMBL183653,5.0175,-0.995000000000001,c1ccc(Sc2c[nH]c3ccccc23)nc1,CHEMBL1137849
Cc1c(-c2nnc(S)n2N=Cc2ccc(F)cc2)cnn1-c1ccc(S(C)(=O)=O)cc1,4.7,CHEMBL6103586,CHEMBL6133704,5.82,CHEMBL6103586,CHEMBL6133704,5.26,-1.12,C(=Nn1cnnc1-c1cnn(-c2ccccc2)c1)c1ccccc1,CHEMBL6103586
Cc1c(-c2nnc(S)n2N=Cc2ccc(N(C)C)cc2)cnn1-c1ccccc1,4.44,CHEMBL6103586,CHEMBL6161294,5.33,CHEMBL6103586,CHEMBL6161294,4.885,-0.8899999999999997,C(=Nn1cnnc1-c1cnn(-c2ccccc2)c1)c1ccccc1,CHEMBL6103586
Cc1c(Br)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,6.1,CHEMBL1130038,CHEMBL40245,7.7,CHEMBL1130038,CHEMBL40245,6.9,-1.6000000000000005,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL1130038
Cc1c(C#N)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,4.3,CHEMBL2390933,CHEMBL2391054,5.89,CHEMBL2390933,CHEMBL2391054,5.095,-1.5899999999999999,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL2390933
Cc1c(C(=O)NNC(=O)Nc2ccccc2)sc2nc3ccccc3n12,6.36,CHEMBL6127051,CHEMBL6173435,6.69,CHEMBL6127051,CHEMBL6173435,6.525,-0.33000000000000007,O=C(NNC(=O)c1cn2c(nc3ccccc32)s1)Nc1ccccc1,CHEMBL6127051
Cc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,6.03,CHEMBL1130002,CHEMBL29133,7.66,CHEMBL1130002,CHEMBL29133,6.845000000000001,-1.63,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,6.89,CHEMBL1147892,CHEMBL153,5.85,CHEMBL1141914,CHEMBL153,6.369999999999999,1.04,c1ccc2c(c1)CCCO2,CHEMBL1141914
Cc1c(C=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,4.15,CHEMBL2390933,CHEMBL2391048,4.83,CHEMBL2390933,CHEMBL2391048,4.49,-0.6799999999999997,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL2390933
Cc1c(CC(=O)NCCCO)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,5.27,CHEMBL1138326,CHEMBL237398,5.52,CHEMBL1138326,CHEMBL237398,5.395,-0.25,O=C(c1ccccc1)n1ccc2ccccc21,CHEMBL1138326
Cc1c(CC(=O)NCCCO[N+](=O)[O-])c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,5.33,CHEMBL1138326,CHEMBL237204,5.46,CHEMBL1138326,CHEMBL237204,5.395,-0.1299999999999999,O=C(c1ccccc1)n1ccc2ccccc21,CHEMBL1138326
Cc1c(CC(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,5.72,CHEMBL3102735,CHEMBL3104539,6.185,CHEMBL3102735,CHEMBL3104539,5.9525,-0.46499999999999986,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL3102735
Cc1c(CC(=O)NCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,6.22,CHEMBL3102735,CHEMBL3104556,6.62,CHEMBL3886295,CHEMBL3104556,6.42,-0.40000000000000036,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL3886295
Cc1c(CC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,4.81,CHEMBL1138326,CHEMBL800,5.3,CHEMBL1138326,CHEMBL800,5.055,-0.4900000000000002,O=C(c1ccccc1)n1ccc2ccccc21,CHEMBL1138326
Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(Cl)cc1,8.0,CHEMBL1944630,CHEMBL1241992,4.41,CHEMBL1944630,CHEMBL1241992,6.205,3.59,O=C(c1ccccc1)n1ccc2ccccc21,CHEMBL1944630
Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,4.62,CHEMBL1157697,CHEMBL589812,5.7,CHEMBL1157697,CHEMBL589812,5.16,-1.08,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL1157697
Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,4.7,CHEMBL1157697,CHEMBL605820,5.6,CHEMBL1157697,CHEMBL605820,5.15,-0.8999999999999995,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL1157697
Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,4.91,CHEMBL1938239,CHEMBL1939680,6.42,CHEMBL1938239,CHEMBL1939680,5.665,-1.5099999999999998,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL1938239
Cc1c(CC(=O)OCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,5.02,CHEMBL1938239,CHEMBL1939670,6.609999999999999,CHEMBL1938239,CHEMBL1939670,5.8149999999999995,-1.5899999999999999,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL1938239
Cc1c(CCOCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,4.7,CHEMBL2331234,CHEMBL2337409,6.725,CHEMBL2331234,CHEMBL2337409,5.7125,-2.0249999999999995,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL2331234
Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,4.5,CHEMBL2331234,CHEMBL2337402,7.02,CHEMBL2331234,CHEMBL2337402,5.76,-2.5199999999999996,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL2331234
Cc1c(Cl)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,5.35,CHEMBL1130038,CHEMBL44283,7.3,CHEMBL1130038,CHEMBL44283,6.324999999999999,-1.9500000000000002,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL1130038
Cc1c(Cl)cc2c(c1C)OC(C(F)(F)F)C(C(=O)O)=C2,4.44,CHEMBL1287644,CHEMBL1288772,6.92,CHEMBL1287644,CHEMBL1288772,5.68,-2.4799999999999995,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1c(Cl)cc2c(c1C)O[C@@H](C(F)(F)F)C(C(=O)O)=C2,4.0,CHEMBL1287644,CHEMBL1288696,4.0,CHEMBL1287644,CHEMBL1288696,4.0,0.0,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1c(Cl)cc2c(c1C)O[C@H](C(F)(F)F)C(C(=O)O)=C2,5.3,CHEMBL1287644,CHEMBL1288695,7.52,CHEMBL1287644,CHEMBL1288695,6.41,-2.2199999999999998,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2,5.13,CHEMBL1629461,CHEMBL1630232,6.92,CHEMBL1629461,CHEMBL1630232,6.025,-1.79,C1=Cc2ccccc2OC1,CHEMBL1629461
Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1Cl,5.41,CHEMBL1138688,CHEMBL185196,8.52,CHEMBL1138688,CHEMBL185196,6.965,-3.1099999999999994,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1138688
Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1F,5.43,CHEMBL1138688,CHEMBL365301,8.7,CHEMBL1138688,CHEMBL365301,7.0649999999999995,-3.2699999999999996,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1138688
Cc1cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,5.4,CHEMBL1145864,CHEMBL326291,7.96,CHEMBL1145864,CHEMBL326291,6.68,-2.5599999999999996,c1ccc(-c2cncn2-c2ccccc2)cc1,CHEMBL1145864
Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)ccc1Cl,5.41,CHEMBL1129066,CHEMBL55805,8.52,CHEMBL1129066,CHEMBL55805,6.965,-3.1099999999999994,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1129066
Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)ccc1F,5.43,CHEMBL1129066,CHEMBL52020,8.7,CHEMBL1129066,CHEMBL52020,7.0649999999999995,-3.2699999999999996,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1129066
Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,5.11,CHEMBL1130039,CHEMBL290945,7.05,CHEMBL1130039,CHEMBL290945,6.08,-1.9399999999999995,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1F,4.62,CHEMBL1130039,CHEMBL297799,6.77,CHEMBL1130039,CHEMBL297799,5.695,-2.1499999999999995,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
Cc1cc(=O)c(-c2ccc(Cl)c(Cl)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1,4.43,CHEMBL1142830,CHEMBL127190,6.17,CHEMBL1142830,CHEMBL127190,5.3,-1.7400000000000002,O=c1ccoc(-c2ccccc2)c1-c1ccccc1,CHEMBL1142830
Cc1cc(=O)c(Oc2ccc(Br)cc2Cl)c(-c2ccc(S(C)(=O)=O)cc2)o1,4.45,CHEMBL1142830,CHEMBL338457,6.51,CHEMBL1142830,CHEMBL338457,5.48,-2.0599999999999996,O=c1ccoc(-c2ccccc2)c1Oc1ccccc1,CHEMBL1142830
Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,4.64,CHEMBL1142830,CHEMBL125460,6.82,CHEMBL1138910,CHEMBL125460,5.73,-2.1800000000000006,O=c1ccoc(-c2ccccc2)c1Oc1ccccc1,CHEMBL1138910
Cc1cc(=O)c(Oc2ccc(Cl)cc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1,4.44,CHEMBL1142830,CHEMBL126991,6.72,CHEMBL1142830,CHEMBL126991,5.58,-2.2799999999999994,O=c1ccoc(-c2ccccc2)c1Oc1ccccc1,CHEMBL1142830
Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,4.73,CHEMBL1142830,CHEMBL442767,6.7,CHEMBL1138910,CHEMBL442767,5.715,-1.9699999999999998,O=c1ccoc(-c2ccccc2)c1Oc1ccccc1,CHEMBL1138910
Cc1cc(=O)c(Oc2ccc(F)cc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1,4.67,CHEMBL1142830,CHEMBL129640,6.75,CHEMBL1142830,CHEMBL129640,5.71,-2.08,O=c1ccoc(-c2ccccc2)c1Oc1ccccc1,CHEMBL1142830
Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,4.65,CHEMBL1142830,CHEMBL127211,7.1,CHEMBL1138910,CHEMBL127211,5.875,-2.4499999999999993,O=c1ccoc(-c2ccccc2)c1Oc1ccccc1,CHEMBL1138910
Cc1cc(=O)c(Oc2ccccc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1,4.64,CHEMBL1142830,CHEMBL126303,6.77,CHEMBL1142830,CHEMBL126303,5.705,-2.13,O=c1ccoc(-c2ccccc2)c1Oc1ccccc1,CHEMBL1142830
Cc1cc(=O)c2c(O)c(O)c(O)cc2o1,4.84,CHEMBL1681761,CHEMBL1684147,5.05,CHEMBL1681761,CHEMBL1684147,4.945,-0.20999999999999996,O=c1ccoc2ccccc12,CHEMBL1681761
Cc1cc(C)c2c(c1)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,4.0,CHEMBL1287644,CHEMBL1288697,6.54,CHEMBL1287644,CHEMBL1288697,5.27,-2.54,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1cc(C)cc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,5.39,CHEMBL3112465,CHEMBL3113229,5.98,CHEMBL3112465,CHEMBL3113229,5.6850000000000005,-0.5900000000000007,c1ccc(Nc2cccnc2)cc1,CHEMBL3112465
Cc1cc(Cl)c(C)c2c1OC(C(F)(F)F)C(C(=O)O)=C2,5.59,CHEMBL1287644,CHEMBL1288730,6.68,CHEMBL1287644,CHEMBL1288730,6.135,-1.0899999999999999,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1cc(Cl)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,5.97,CHEMBL1287644,CHEMBL1288566,6.915,CHEMBL1287644,CHEMBL1288566,6.4425,-0.9450000000000003,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1cc(Cl)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,6.33,CHEMBL1287644,CHEMBL1288565,7.1850000000000005,CHEMBL1287644,CHEMBL1288565,6.7575,-0.8550000000000004,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,4.09,CHEMBL1130039,CHEMBL417170,7.52,CHEMBL1130039,CHEMBL417170,5.805,-3.4299999999999997,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
Cc1cc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)ccc1Br,5.63,CHEMBL3112465,CHEMBL3113235,6.52,CHEMBL3112465,CHEMBL3113235,6.074999999999999,-0.8899999999999997,c1ccc(Nc2cccnc2)cc1,CHEMBL3112465
Cc1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,6.85,CHEMBL1287644,CHEMBL1290564,7.8,CHEMBL1287644,CHEMBL1290564,7.324999999999999,-0.9500000000000002,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1cc(OC(F)(F)F)cc2c1O[C@@H](C(F)(F)F)C(C(=O)O)=C2,4.2,CHEMBL1287644,CHEMBL1290801,4.0,CHEMBL1287644,CHEMBL1290801,4.1,0.20000000000000018,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1cc(OC(F)(F)F)cc2c1O[C@H](C(F)(F)F)C(C(=O)O)=C2,5.57,CHEMBL1287644,CHEMBL1290802,7.85,CHEMBL1287644,CHEMBL1290802,6.71,-2.2799999999999994,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1cc2c(c(C)c1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,4.53,CHEMBL1287644,CHEMBL1288771,7.025,CHEMBL1287644,CHEMBL1288771,5.7775,-2.495,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1cc2c(c(C)c1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,5.64,CHEMBL1287644,CHEMBL1288728,7.34,CHEMBL1287644,CHEMBL1288728,6.49,-1.7000000000000002,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1cc2c(c(C)c1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,4.51,CHEMBL1287644,CHEMBL1288642,5.89,CHEMBL1287644,CHEMBL1288642,5.199999999999999,-1.38,C1=Cc2ccccc2OC1,CHEMBL1287644
Cc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)SC2,4.96,CHEMBL1151064,CHEMBL94494,7.8,CHEMBL1151064,CHEMBL94494,6.38,-2.84,c1ccc(-n2ncc3c2-c2ccccc2CS3)cc1,CHEMBL1151064
Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)cn3c2CCC3)cc1,6.16,CHEMBL5257022,CHEMBL597733,8.3,CHEMBL5257022,CHEMBL597733,7.23,-2.1400000000000006,c1ccc(-c2cn3c(c2-c2ccccc2)CCC3)cc1,CHEMBL5257022
Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1,4.77,CHEMBL1138688,CHEMBL184076,8.4,CHEMBL1138688,CHEMBL184076,6.585,-3.630000000000001,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1138688
Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C,4.83,CHEMBL1138688,CHEMBL184375,8.3,CHEMBL1138688,CHEMBL184375,6.565,-3.4700000000000006,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1138688
Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,4.78,CHEMBL1138688,CHEMBL185547,8.52,CHEMBL1138688,CHEMBL185547,6.65,-3.7399999999999993,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1138688
